"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
95841,.,"A",.,"A",.,"A",60,"D",58,"D","1","3","D","01","D",.,"A","2","D",0,"D","16","D","11","D","2","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",24199.259,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",48,"D",45,"D",.,"A",.,"A",.,"A",0,"D",435,"D",100,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",.,"A","06","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","08","D","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","11","08","1997",.,"A","1","D",.,"A",2,"D","1","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,42948.952,43371.549,43638.724,.,.,.,.,.,52227.989,.,.,.,42773.799,47346.952,.,57155.69,.,45352.083,48815.159,.,62104.382,55955.571,.,.,45977.591,.,49021.439,.,.,43659.299,36693.447,39762.069,.,50352.446,39569.983,43043.871,49973.593,44961.754,.,.,.,47948.553,154.14825,83.14825,7.86336,10.94645,9.28213,6.81177,4.47883,0,0,1.20854,3.04201,3.93986,2.80254,3.92793,4.21389,4.48544,1.87499,3.5155,3.35808,11.39693,71,17.3517,0,0,0,0,0,0,1,"D",.,"A","0","D","10","24","D",.,"A",.,"A",.,"A",,"A"
95851,.,"A",.,"A",55,"D",63,"D",55,"D","2","2","D","01","D",.,"A","5","D",14000,"D","12","D","12","D",,"A","4","D",2,"D","1","D",0,"D",,"A",200,"D",0,"D",1883,"D",0,"D",35225,"D",39000,"D",39808.836,0,"D",1071,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",9600,"D",437,"D",0,"D",14000,"D",.,"A",30,"D",0.6032765,"D",.,"A",1000,"D",0,"D",65,"D",15,"D",87,"D",20,"D",.,"A","1","D",1,"D",25000,"D",197,"D","06","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",14400,"D",0,"D",0,"D",3775,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","30","07","1997",1600,"D","1","D",.,"A",2,"D","1","D",2,.,"A","1","D",,"A",0,"D",40,"D",.,"A",.,.,62822.196,68104.114,.,75935.996,.,81783.027,77707.677,.,73579.741,77430.042,.,.,67908.243,.,76836.254,.,.,75255.314,76871.813,79650.998,.,93640.181,81163.993,71158.363,70717.071,63604.849,.,.,.,66410.235,.,65627.091,68979.863,77056.205,.,.,.,.,.,72827.173,.,.,160.56995,54.72995,0,3.57999,15.9,0,5.52,0,0,0,1.99999,1.23,10.55998,4.27,0,0,1.46,4.24,1.26999,4.7,105.84,0,0,7.75,0,0,5.99,21.18,1,"D",.,"A","0","D","06","36","R",.,"A",.,"A",.,"A","2","D"
95852,.,"A",.,"A",55,"D",63,"D",55,"D","2","2","D","01","D",.,"A","5","D",14000,"D","12","D","12","D",,"A","4","D",2,"D","1","D",0,"D",,"A",200,"D",0,"D",1883,"D",0,"D",35225,"D",39000,"D",45575.23,0,"D",1071,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",9600,"D",437,"D",0,"D",14000,"D",.,"A",30,"D",0.6027888,"D",.,"A",1000,"D",0,"D",65,"D",15,"D",87,"D",20,"D",.,"A","1","D",1,"D",25000,"D",197,"D","06","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",14400,"D",0,"D",0,"D",3775,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","06","08","1997",1600,"D","1","D",.,"A",2,"D","2","D",2,.,"A","1","D",,"A",0,"D",40,"D",.,"A",.,.,71922.124,77969.139,.,86935.486,.,93629.472,88963.798,.,84237.922,88645.947,.,.,77744.895,.,87966.148,.,.,86156.205,88006.858,91188.613,.,107204.159,92920.769,81465.802,80960.588,72818.145,.,.,.,76029.898,.,75133.314,78971.742,88217.96,.,.,.,.,.,83376.343,.,.,127.34996,30.46997,0.84,5.37999,5.32,0,0.7,0,0,0,1.04999,0,2.35,1.04999,0,0.3,3.71,5.97,0,3.8,96.87999,0,0,6.73,7.94998,0,2.32003,0.52,1,"D",.,"A","0","D","06","36","R",.,"A",.,"A",.,"A","2","D"
95861,.,"A",.,"A",.,"A",43,"D",33,"D","1","1","D","01","D",.,"A","2","D",55000,"D","12","D","12","D","1","D","1","D",3,"D","3","D",0,"D",,"A",.,"A",0,"D",5500,"D",0,"D",47444,"D",55000,"D",54084.352,0,"D",4208,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2056,"D",0,"D",55000,"D",40,"D",40,"D",0.7570047,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",.,"A","10","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",7556,"D","01","03","D","4",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","16","08","1997",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A",,"A",51,"D",51,"D",.,"A",.,.,.,.,.,106313.345,.,.,.,117785.229,108469.925,.,87846.299,.,143534.138,107703.484,.,89907.942,117197.715,.,.,111101.263,.,110653.866,.,.,93028.577,140316.221,109119.919,.,109563.817,122711.092,137630.266,87887.078,118966.896,.,.,.,135101.963,.,104721.21,96557.096,142078.32,.,177.49995,107.49995,3.83,16.70876,5.47146,4.0599,10.34137,4.10544,1.6383,1.15786,4.34452,6.4193,5.35613,3.7632,3.2418,3.41879,3.35504,7.77636,4.39417,18.11755,70,0,0,0,0,0,0,0,1,"D",.,"A","5","D","08","18","D",.,"A",.,"A",.,"A","2","D"
95862,.,"A",.,"A",.,"A",43,"D",33,"D","1","1","D","01","D",.,"A","2","D",55000,"D","12","D","12","D","1","D","1","D",3,"D","3","D",0,"D",,"A",.,"A",0,"D",5500,"D",0,"D",47444,"D",55000,"D",54084.352,0,"D",4208,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2056,"D",0,"D",55000,"D",40,"D",40,"D",0.7576673,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",.,"A","10","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",7556,"D","01","03","D","4",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","23","08","1997",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A",,"A",51,"D",51,"D",.,"A",.,.,.,.,.,106313.345,.,.,.,117785.229,108469.925,.,87846.299,.,143534.138,107703.484,.,89907.942,117197.715,.,.,111101.263,.,110653.866,.,.,93028.577,140316.221,109119.919,.,109563.817,122711.092,137630.266,87887.078,118966.896,.,.,.,135101.963,.,104721.21,96557.096,142078.32,.,199.24998,89.24998,3.88578,12.88025,3.47125,6.47974,1.83679,8.16708,1.66216,1.17472,1.87139,3.84347,5.43415,3.33756,2.05784,3.97319,1.82253,4.47251,6.49238,16.38719,110,0,0,0,0,0,0,0,1,"D",.,"A","5","D","08","18","D",.,"A",.,"A",.,"A","2","D"
95871,535,"D",360,"D",.,"A",58,"D",42,"D","1","1","D","01","D",.,"A","2","D",108680,"D","16","D","15","D","3","D","3","D",3,"D","3","D",200,"D",,"A",.,"A",0,"D",17124,"D",0,"D",82255,"D",108980,"D",49703.261,0,"D",8298,"D",4056,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",6084,"D",0,"D",108480,"D",40,"D",40,"D",0.9585932,"D",.,"A",100,"D",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",2,"D",300,"D",.,"A","03","D","4","D","4","D",.,"A",0,"D",.,"A",200,"D",.,"A",1,"D",0,"D",26725,"D","01","03","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",378,"D","22","07","1997",3000,"D","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,81679.361,90395.081,93506.986,.,102793.406,95658.024,92313.547,107777.01,103536.89,.,.,.,103066.614,.,105821.535,105499.179,86955.435,.,.,.,.,.,100913.998,.,.,.,95646.507,90526.439,.,85333.922,.,81205.718,97061.806,.,83986.085,98756.497,.,.,114782.947,.,105413.047,.,178.74999,62.35999,1.85,3.47999,14.68,0,1.75,0,1.58,0,3.89,8.13,3.16,2,3.32405,1.35595,5.08,3.92,2.69,5.47,116.39,0,0,11.49,0,6,0,9.21,1,"D",.,"A","3","D","09","06","D",.,"A",.,"A",.,"A","2","D"
95872,535,"D",360,"D",.,"A",58,"D",42,"D","1","1","D","01","D",.,"A","2","D",108680,"D","16","D","15","D","3","D","3","D",3,"D","3","D",200,"D",,"A",.,"A",0,"D",17124,"D",0,"D",82255,"D",108980,"D",49703.261,0,"D",8298,"D",4056,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",6084,"D",0,"D",108480,"D",40,"D",40,"D",0.9592021,"D",.,"A",100,"D",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",2,"D",300,"D",.,"A","03","D","4","D","4","D",.,"A",0,"D",.,"A",200,"D",.,"A",1,"D",0,"D",26725,"D","01","03","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",378,"D","29","07","1997",3000,"D","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,81679.361,90395.081,93506.986,.,102793.406,95658.024,92313.547,107777.01,103536.89,.,.,.,103066.614,.,105821.535,105499.179,86955.435,.,.,.,.,.,100913.998,.,.,.,95646.507,90526.439,.,85333.922,.,81205.718,97061.806,.,83986.085,98756.497,.,.,114782.947,.,105413.047,.,23.87,11.85,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0.89,0,0,7.58,12.02,0,0,0,0,18,0,0,1,"D",.,"A","3","D","09","06","D",.,"A",.,"A",.,"A","2","D"
95881,.,"A",.,"A",108,"D",43,"D",44,"D","1","1","D","01","D",.,"A","2","D",40300,"D","16","D","16","D","3","D","1","D",5,"D","3","D",0,"D",,"A",2300,"D",0,"D",511,"D",0,"D",44876,"T",40950,"D",18758.791,0,"D",3083,"D",0,"D",.,"A",622,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",300,"D",0,"D",40300,"D",40,"D",40,"D",0.6318037,"D",.,"A",650,"D",0,"D",239,"D",55,"D",348,"D",80,"D",.,"A","1","D",2,"D",650,"D",336,"D","03","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",-3926,"T","01","02","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",2545,"T","10","09","1997",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",43,"D",52,"D",.,"A",.,.,.,.,36306.073,.,.,.,31891.176,42391.204,.,35737.805,.,37784.572,33265.438,.,41978.381,33683.922,.,.,40317.082,.,34503.215,.,.,36870.529,38662.542,36910.969,.,42719.303,36299.748,41695.535,37605.187,39942.924,.,.,.,39424.568,.,41646.747,40603.689,40580.181,.,.,215.58001,131.68,22.07,25.43,5.92,7.58,0,0,0,0,4.47,14.78,12.48,6.05,4.57,1.58,8.05,0,2.5,16.2,83.90001,0,0,0,22.98328,0,0,19.61672,1,"D",.,"A","4","D","07","21","D",.,"A",.,"A",.,"A","2","D"
95882,.,"A",.,"A",108,"D",43,"D",44,"D","1","1","D","01","D",.,"A","2","D",40300,"D","16","D","16","D","3","D","1","D",5,"D","3","D",0,"D",,"A",2300,"D",0,"D",511,"D",0,"D",44876,"T",40950,"D",18758.791,0,"D",3083,"D",0,"D",.,"A",622,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",300,"D",0,"D",40300,"D",40,"D",40,"D",0.6320336,"D",.,"A",650,"D",0,"D",239,"D",55,"D",348,"D",80,"D",.,"A","1","D",2,"D",650,"D",336,"D","03","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",-3926,"T","01","02","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",2545,"T","17","09","1997",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",43,"D",52,"D",.,"A",.,.,.,.,36306.073,.,.,.,31891.176,42391.204,.,35737.805,.,37784.572,33265.438,.,41978.381,33683.922,.,.,40317.082,.,34503.215,.,.,36870.529,38662.542,36910.969,.,42719.303,36299.748,41695.535,37605.187,39942.924,.,.,.,39424.568,.,41646.747,40603.689,40580.181,.,.,153.19998,75.73998,8.66,11.43998,1.45,7.16,0,0,0,1.18,4.76,5.47,11.1,0,1.88,1.09,7.46,2.49,1.59,10.01,77.46,0,0,0,8.44,0,0,18.37,1,"D",.,"A","4","D","07","21","D",.,"A",.,"A",.,"A","2","D"
95891,.,"A",.,"A",.,"A",62,"D",60,"D","1","2","D","01","D",.,"A","2","D",23232,"D","13","D","12","D","1","D","1","D",2,"D","1","D",0,"D",,"A",900,"D",0,"D",0,"D",0,"D",46422,"D",46522,"D",49678.673,0,"D",1778,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",2640,"D",0,"D",0,"D",23232,"D",40,"D",24,"D",0.682491,"D",.,"A",250,"D",0,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1","D",2,"D",23290,"D",.,"A","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",20400,"D",0,"D",0,"D",100,"D","01","11","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",300,"D","02","08","1997",1300,"D","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",12,"D",52,"D",.,"A",105800.313,116498.91,79274.051,.,93126.918,.,100314.422,100206.992,.,.,.,104737.764,.,.,.,.,.,113941.435,83525.196,90009.005,.,107225.935,.,.,.,94754.912,93784.254,90672.807,94899.108,91788.211,.,86837.621,84678.603,79769.424,.,.,76075.774,.,99521.395,.,.,103746.131,.,.,149.04996,71.54997,5.71,2.51,0,0,2.12,12.02,7.95,0,5.24,3.51,6.85,5.51999,0,1.11,3.21,6.05,1.72,8.02998,77.49999,0,0,0,1.26928,12,19.29,17.82071,1,"D",.,"A","0","D","07","49","D",.,"A",.,"A",.,"A","2","D"
95892,.,"A",.,"A",.,"A",62,"D",60,"D","1","2","D","01","D",.,"A","2","D",23232,"D","13","D","12","D","1","D","1","D",2,"D","1","D",0,"D",,"A",900,"D",0,"D",0,"D",0,"D",46422,"D",46522,"D",49678.673,0,"D",1778,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",2640,"D",0,"D",0,"D",23232,"D",40,"D",24,"D",0.6830996,"D",.,"A",250,"D",0,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1","D",2,"D",23290,"D",.,"A","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",20400,"D",0,"D",0,"D",100,"D","01","11","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",300,"D","09","08","1997",1300,"D","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",12,"D",52,"D",.,"A",105800.313,116498.91,79274.051,.,93126.918,.,100314.422,100206.992,.,.,.,104737.764,.,.,.,.,.,113941.435,83525.196,90009.005,.,107225.935,.,.,.,94754.912,93784.254,90672.807,94899.108,91788.211,.,86837.621,84678.603,79769.424,.,.,76075.774,.,99521.395,.,.,103746.131,.,.,218.30014,80.61996,0,18.72203,0,0,0,11.59,0,0,0,10.49,1.45,0,1.79,2.22,3.97793,17.81,5.54,7.03,137.68018,3.95981,0,0,6.34,0,10.61,0.52,1,"D",.,"A","0","D","07","49","D",.,"A",.,"A",.,"A","2","D"
95901,.,"A",.,"A",.,"A",33,"D",.,"D","1","4","D",,"A",.,"A","1","D",0,"D","10","D",,"A","1","D",,"A",4,"D","7","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",44981.361,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",413,"D",95,"D",435,"D",100,"D",.,"A","4","D",1,"D",0,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",0,"D","01","11","D","1",.,"A",,"A","2","D","1","D","3","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","21","07","1997",.,"A",,"A",.,"A",.,"A","1","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,86056.711,.,90081.136,114501.395,95499.986,.,.,.,.,.,73467.892,.,.,.,90289.077,87890.01,.,86694.557,.,76147.433,57355.43,.,61430.019,115161.704,.,.,95093.766,.,75587.535,.,.,119382.027,99993.181,84733.254,.,105942.716,116794.104,65245.529,56190.578,107743.742,.,.,.,47.44999,29.44999,0,5.83,5.31,0,2.12,0,0,0,4,0,1.59,0,0,0,0,2.12,2.65,5.82999,18,0,0,0,0,0,0,0,1,"D",.,"A","3","D","10","48","D",.,"A",.,"A",.,"A",,"A"
95911,.,"A",.,"A",.,"A",44,"D",46,"D","1","4","D","01","D",.,"A","2","D",82000,"D","12","D","12","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",8647,"D",0,"D",69389,"D",82000,"D",25795.915,0,"D",5988,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3964,"D",0,"D",82000,"D",16,"D",50,"D",0.8979827,"D",.,"A",.,"A",0,"D",370,"D",85,"D",435,"D",100,"D",2000,"D","1","D",2,"D",0,"D",.,"A","01","D","4","D","4","D",.,"A",2000,"D",.,"A",.,"A",.,"A",2,"D",0,"D",12611,"D","01","13","D","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","18","09","1997",.,"A",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",49,"D",52,"D",.,"A",.,.,.,44203.379,.,.,.,57676.928,35903.318,.,53521.052,.,59628.885,42804.752,.,42547.306,57060.791,.,.,49531.082,.,46347.71,.,.,44457.703,58496.49,53797.941,.,53913.002,59738.401,56037.085,53927.732,60979.206,.,.,.,53248.35,.,49753.706,44720.636,48131.261,.,.,.,263.76993,155.04994,10.79,37.81,0,0,0,0,0,0,2.12,10.44,11.59999,4.81,8.97,0,6.19998,24.67,0,37.63997,108.71999,48.78,0,0,6.96,0,21.1,12.87,1,"D",.,"A","4","D","09","27","D",.,"A",.,"A",.,"A","2","D"
95912,.,"A",.,"A",.,"A",44,"D",46,"D","1","4","D","01","D",.,"A","2","D",82000,"D","12","D","12","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",8647,"D",0,"D",69389,"D",82000,"D",25795.915,0,"D",5988,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3964,"D",0,"D",82000,"D",16,"D",50,"D",0.8982988,"D",.,"A",.,"A",0,"D",370,"D",85,"D",435,"D",100,"D",2000,"D","1","D",2,"D",0,"D",.,"A","01","D","4","D","4","D",.,"A",2000,"D",.,"A",.,"A",.,"A",2,"D",0,"D",12611,"D","01","13","D","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","25","09","1997",.,"A",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",49,"D",52,"D",.,"A",.,.,.,44203.379,.,.,.,57676.928,35903.318,.,53521.052,.,59628.885,42804.752,.,42547.306,57060.791,.,.,49531.082,.,46347.71,.,.,44457.703,58496.49,53797.941,.,53913.002,59738.401,56037.085,53927.732,60979.206,.,.,.,53248.35,.,49753.706,44720.636,48131.261,.,.,.,76.83998,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,9.12,64.23998,7.99,0,0,0,0,26.16438,6.81,1,"D",.,"A","4","D","09","27","D",.,"A",.,"A",.,"A","2","D"
