"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
147291,.,"A",.,"A",.,"A",42,"D",.,"D","1","1","D","01","D",.,"A","1","D",0,"D","13","D",,"A","5","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",51440.822,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",45,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",435,"D",100,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","01","D","3",.,"A",,"A","2","D","1","D","4","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","11","08","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,109671.465,.,96533.833,.,.,109073.382,114105.034,118252.062,.,117047.828,94466.569,104791.443,95325.848,98962.376,.,.,.,98011.259,.,99094.327,93878.638,90856.485,.,.,.,.,.,104152.849,.,.,.,97519.054,104685.378,.,103053.789,.,100202.772,111178.921,.,102405.917,102309.169,.,28.35999,19.35999,0,2.15,8.31999,0,0,0,3.35,0,0,0,0,1.53,0,0,0,2,0,2.01,9,0,0,0,0,0,0,8.56,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
147292,.,"A",.,"A",.,"A",42,"D",.,"D","1","1","D","01","D",.,"A","1","D",0,"D","12","D",,"A","5","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",51440.822,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",45,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",435,"D",100,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","01","D","3",.,"A",,"A","2","D","1","D","4","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","18","08","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,109671.465,.,96533.833,.,.,109073.382,114105.034,118252.062,.,117047.828,94466.569,104791.443,95325.848,98962.376,.,.,.,98011.259,.,99094.327,93878.638,90856.485,.,.,.,.,.,104152.849,.,.,.,97519.054,104685.378,.,103053.789,.,100202.772,111178.921,.,102405.917,102309.169,.,18.07999,16.84999,0,0,1.78999,0,0,2.29,0,0,0,2.69,0,1.39,0,0,0,3,0,5.69,1.23,7.28,2.48,0,0,0,0,0,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
147311,.,"A",.,"A",.,"A",26,"D",36,"D","1","4","D","01","D",.,"A","3","D",31000,"D","12","D","12","D","1","D","1","D",9,"D","5","D",0,"D","1","D",1200,"D",0,"D",1252,"D",0,"D",35784,"D",35740,"D",25212.331,0,"D",2371,"D",0,"D",.,"A",0,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","09051998","D",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",704,"D",0,"D",31000,"D",40,"D",40,"D",0.5640101,"D",.,"A",.,"A",1440,"D",283,"D",65,"D",326,"D",75,"D",.,"A","1","D",4,"D",4740,"D",300,"D","15","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",5,"D",0,"D",-44,"D","01","14","D","4",.,"A","1","D","1","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",800,"D","17","09","1998",.,"A",,"A",3300,"D",4,"D","1","D",2,.,"A",,"A",,"A",40,"D",10,"D",.,"A",32418.348,81987.61,47740.897,.,55272.605,.,52328.099,46790.615,.,.,.,26224.53,.,.,.,.,.,72380.753,48145.769,28602.9,.,67706.526,.,.,.,55835.826,45483.039,50785.733,48002.962,38953.903,.,71855.005,46000.968,43362.093,.,.,50588.697,.,55483.505,.,.,33363.869,.,.,3.6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6341,1.3659,31.6751,0,0,0,0,9.61264,1,"D",.,"A","6","D","06","49","D",.,"A",.,"A",.,"A","1","D"
147312,.,"A",.,"A",.,"A",26,"D",36,"D","1","4","D","01","D",.,"A","3","D",31000,"D","12","D","12","D","1","D","1","D",9,"D","5","D",0,"D","1","D",1200,"D",0,"D",1252,"D",0,"D",35784,"D",35740,"D",25212.331,0,"D",2371,"D",0,"D",.,"A",0,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","09051998","D",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",704,"D",0,"D",31000,"D",40,"D",40,"D",0.5643356,"D",.,"A",.,"A",1440,"D",283,"D",65,"D",326,"D",75,"D",.,"A","1","D",4,"D",4740,"D",300,"D","15","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",5,"D",0,"D",-44,"D","01","14","D","4",.,"A","1","D","1","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",800,"D","24","09","1998",.,"A",,"A",3300,"D",4,"D","2","D",2,.,"A",,"A",,"A",40,"D",10,"D",.,"A",32418.348,81987.61,47740.897,.,55272.605,.,52328.099,46790.615,.,.,.,26224.53,.,.,.,.,.,72380.753,48145.769,28602.9,.,67706.526,.,.,.,55835.826,45483.039,50785.733,48002.962,38953.903,.,71855.005,46000.968,43362.093,.,.,50588.697,.,55483.505,.,.,33363.869,.,.,108.19002,88.19002,6.30035,11.77191,3.44481,9.01717,4.70104,4.08671,0,0,1.96587,6.88848,3.7617,5.15945,7.49483,1.68014,2.05238,2.30883,2.73332,14.82303,20,0,0,0,0,0,0,0,1,"D",.,"A","6","D","06","49","D",.,"A",.,"A",.,"A","1","D"
147321,.,"A",.,"A",.,"A",83,"D",.,"D","1","2","D","01","D",.,"A","7","D",0,"D","11","D",,"A",,"A",,"A",3,"D","9","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6406,"D",6406,"D",7005.52,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6406,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0602177,"D",.,"A",.,"A",0,"D",283,"D",65,"D",326,"D",75,"D",.,"A","2","D",1,"D",6406,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","3",.,"A",,"A","2","D","4","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","22","07","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,.,.,13820.322,13712.103,12456.487,.,14608.092,13473.539,13942.215,15726.985,14591.022,.,.,.,13473.786,.,16660.92,13278.77,13373.869,.,.,.,.,.,13618.072,.,.,.,15462.096,12684.114,.,12832.024,.,11869.891,16042.953,.,15240.336,14801.425,.,.,15259.662,.,16423.091,23.41999,23.41999,0,9.01999,0,0,1.23,0,0,0,0,0,0,0,2.37,0,0,0,7.69,3.11,0,0,0,0,0,0,0,0,1,"D",.,"A","7","D","02","15","D",.,"A",.,"A",.,"A","1","D"
147322,.,"A",.,"A",.,"A",83,"D",.,"D","1","2","D","01","D",.,"A","7","D",0,"D","11","D",,"A",,"A",,"A",3,"D","9","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6406,"D",6406,"D",7005.52,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6406,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0603081,"D",.,"A",.,"A",0,"D",283,"D",65,"D",326,"D",75,"D",.,"A","2","D",1,"D",6406,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","3",.,"A",,"A","2","D","4","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","29","07","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,.,.,13820.322,13712.103,12456.487,.,14608.092,13473.539,13942.215,15726.985,14591.022,.,.,.,13473.786,.,16660.92,13278.77,13373.869,.,.,.,.,.,13618.072,.,.,.,15462.096,12684.114,.,12832.024,.,11869.891,16042.953,.,15240.336,14801.425,.,.,15259.662,.,16423.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","7","D","02","15","D",.,"A",.,"A",.,"A","1","D"
147331,7500,"D",.,"A",.,"A",55,"D",.,"D","1","5","D","01","D",.,"A","1","D",120000,"D","16","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",111455,"D",120000,"D",31027.862,41192,"T",5981,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",120000,"D",50,"D",.,"A",0.9609665,"D",.,"A",.,"A",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","4","D",1,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8545,"D","01","01","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",155,"D","22","07","1998",1200,"D",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",60034.223,.,61438.01,.,.,.,68847.327,58215.983,64373.836,60233.393,60394.535,.,56919.107,66163.92,60857.027,.,.,53435.512,.,61945.4,.,.,57101.543,.,.,63275.316,65254.907,.,66733.839,.,66068.061,60914.418,.,.,.,60812.685,.,.,.,.,.,71361.017,65075.018,71357.789,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,0,0,0,0,0,0,1,"D",.,"A","0","D","09","48","D",.,"A",.,"A",.,"A","2","D"
147332,7500,"D",.,"A",.,"A",55,"D",.,"D","1","5","D","01","D",.,"A","1","D",120000,"D","16","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",111455,"D",120000,"D",31027.862,41192,"T",5981,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",120000,"D",50,"D",.,"A",0.961367,"D",.,"A",.,"A",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","4","D",1,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8545,"D","01","01","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",155,"D","29","07","1998",1200,"D",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",60034.223,.,61438.01,.,.,.,68847.327,58215.983,64373.836,60233.393,60394.535,.,56919.107,66163.92,60857.027,.,.,53435.512,.,61945.4,.,.,57101.543,.,.,63275.316,65254.907,.,66733.839,.,66068.061,60914.418,.,.,.,60812.685,.,.,.,.,.,71361.017,65075.018,71357.789,100.17999,20.17999,0,1.59,7.97,0,0,0,0,0,1.59,0,0,7.43999,0,0,0,0,1.59,0,80,0,0,0,0,0,0,0,1,"D",.,"A","0","D","09","48","D",.,"A",.,"A",.,"A","2","D"
147341,.,"A",.,"A",.,"A",74,"D",.,"D","1","4","D","01","D",.,"A","1","D",2500,"D","11","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",18482,"D",18482,"D",22876.464,0,"D",191,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",4582,"D",0,"D",0,"D",2500,"D",20,"D",.,"A",0.3144177,"D",.,"A",.,"A",0,"D",261,"D",60,"D",326,"D",75,"D",.,"A","2","D",1,"D",15982,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",11400,"D",0,"D",1,"D",0,"D","01","10","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"C","12","08","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",16,"D",.,"A",.,"A",.,.,41844.487,43235.666,44569.818,.,.,.,.,.,43728.22,.,.,.,45690.126,47798.746,.,38326.592,.,50229.917,54319.336,.,41205.273,46468.07,.,.,59418.598,.,49763.965,.,.,41761.266,45294.357,61271.864,.,45458.248,44246.084,46125.741,38715.036,43895.265,.,.,.,44334.376,103.51999,23.00999,3.14,0.79,0,0,0,0,0,0,4.26,6.38,4.9,0,0,0,0,3.53999,0,0,80.51,0,13.26,9.44,0,0,0,6.59,1,"D",.,"A","0","D","04","24","D",.,"A",.,"A",.,"A","2","D"
147342,.,"A",.,"A",.,"A",74,"D",.,"D","1","4","D","01","D",.,"A","1","D",2500,"D","11","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",18482,"D",18482,"D",22876.464,0,"D",191,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",4582,"D",0,"D",0,"D",2500,"D",20,"D",.,"A",0.314713,"D",.,"A",.,"A",0,"D",261,"D",60,"D",326,"D",75,"D",.,"A","2","D",1,"D",15982,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",11400,"D",0,"D",1,"D",0,"D","01","10","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"C","19","08","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",16,"D",.,"A",.,"A",.,.,41844.487,43235.666,44569.818,.,.,.,.,.,43728.22,.,.,.,45690.126,47798.746,.,38326.592,.,50229.917,54319.336,.,41205.273,46468.07,.,.,59418.598,.,49763.965,.,.,41761.266,45294.357,61271.864,.,45458.248,44246.084,46125.741,38715.036,43895.265,.,.,.,44334.376,87.65,7.64,0,0,0,0,0,0,0,0,2.67,0,2.47,0,0,0,0,2.5,0,0,80.01,0,15.47,19.94,0,0,0,0,1,"D",.,"A","0","D","04","24","D",.,"A",.,"A",.,"A","2","D"
147351,.,"A",.,"A",.,"A",40,"D",40,"D","1","1","D","01","D",.,"A","3","D",0,"D","13","D","12","D","1","D","1","D",3,"D","4","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",0,"D",0,"D",22792.087,4000,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",48,"D",48,"D",.,"A",.,"A",.,"C",0,"D",391,"D",90,"D",544,"D",125,"D",.,"A","1","D",3,"D",0,"D",.,"A","04","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","14","D","2",.,"A","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","16","08","1998",.,"A","2","D",.,"A",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",53517.601,55628.999,52860.305,47055.83,.,43605.202,44898.895,48986.588,.,.,41383.76,.,42860.542,.,.,46268.66,.,.,45253.181,40314.003,.,52944.887,.,42956.462,45597.381,.,.,.,45290.309,.,.,.,.,.,45143.09,40800.498,45340.901,.,53408.252,.,.,.,47737.239,44585.984,147.01997,109.07993,19.23999,16.8,0,2.1,3.18,0,2.47,0,6.29998,11.71,0,0,0.62,0,7.82999,22.22999,0,16.59998,37.94004,0,142.14,0,0,0,19.57,19.19999,1,"D",.,"A","7","D","10","39","R",.,"A",.,"A",.,"A",,"A"
147352,.,"A",.,"A",.,"A",40,"D",40,"D","1","1","D","01","D",.,"A","3","D",0,"D","13","D","12","D","1","D","1","D",3,"D","4","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",0,"D",0,"D",22792.087,4000,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",48,"D",48,"D",.,"A",.,"A",.,"C",0,"D",391,"D",90,"D",544,"D",125,"D",.,"A","1","D",3,"D",0,"D",.,"A","04","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","14","D","2",.,"A","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","23","08","1998",.,"A","2","D",.,"A",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",53517.601,55628.999,52860.305,47055.83,.,43605.202,44898.895,48986.588,.,.,41383.76,.,42860.542,.,.,46268.66,.,.,45253.181,40314.003,.,52944.887,.,42956.462,45597.381,.,.,.,45290.309,.,.,.,.,.,45143.09,40800.498,45340.901,.,53408.252,.,.,.,47737.239,44585.984,71.7,31.01,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97,0,9.52,40.69,0,0,0,0,0,0,6.82,1,"D",.,"A","7","D","10","39","R",.,"A",.,"A",.,"A",,"A"
147361,.,"A",.,"A",.,"A",30,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","13","D",,"A",,"A",,"A",3,"D","7","D",0,"D","1","D",2800,"D",0,"D",0,"D",0,"D",13692,"D",10892,"D",44379.969,0,"D",0,"D",0,"D",.,"A",0,"D",313,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"B",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.1708293,"D",.,"A",.,"A",3756,"D",261,"D",60,"D",304,"D",70,"D",.,"A","5","D",0,"D",10892,"D",.,"A",,"A","3","D",,"A",3500,"D",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",-2800,"D","01",,"A","4",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","01","09","1998",.,"A",,"A",.,"A",1,"D","1","D",2,3636,"D","3","D",,"A",0,"D",.,"A",.,"A",85019.343,.,.,69680.103,127196.477,95634.081,.,75759.428,.,.,.,86564.264,92141.305,93844.53,85135.144,104006.838,.,66624.618,132965.554,87982.898,.,.,69852.758,.,85989.638,.,.,83468.594,.,.,88618.285,96457.845,.,96044.302,.,84797.539,101157.156,.,.,.,82665.531,.,.,.,69.22999,69.22999,6.26165,6.83316,0,6.87542,4.52347,0,6.89932,1.25201,1.95379,6.84618,2.76659,2.13436,2.13284,3.76667,2.03978,1.76655,0,13.1782,0,0,0,0,0,0,0,0,1,"D",.,"A","4","D","03","12","D",.,"C",.,"A",.,"A","1","D"
147362,.,"A",.,"A",.,"A",30,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","13","D",,"A",,"A",,"A",3,"D","7","D",0,"D","1","D",2800,"D",0,"D",0,"D",0,"D",13692,"D",10892,"D",44379.969,0,"D",0,"D",0,"D",.,"A",0,"D",313,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"B",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.1714022,"D",.,"A",.,"A",3756,"D",261,"D",60,"D",304,"D",70,"D",.,"A","5","D",0,"D",10892,"D",.,"A",,"A","3","D",,"A",3500,"D",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",-2800,"D","01",,"A","4",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","08","09","1998",.,"A",,"A",.,"A",1,"D","2","D",2,3636,"D","3","D",,"A",0,"D",.,"A",.,"A",85019.343,.,.,69680.103,127196.477,95634.081,.,75759.428,.,.,.,86564.264,92141.305,93844.53,85135.144,104006.838,.,66624.618,132965.554,87982.898,.,.,69852.758,.,85989.638,.,.,83468.594,.,.,88618.285,96457.845,.,96044.302,.,84797.539,101157.156,.,.,.,82665.531,.,.,.,31.95,31.95,1.22437,1.34171,3.09889,2.34338,0,0,4.63713,0,1.76846,0,1.7577,0,0,0,0,3.18843,2.83584,9.75409,0,0,0,0,0,0,0,0,1,"D",.,"A","4","D","03","12","D",.,"C",.,"A",.,"A","1","D"
147371,298,"D",.,"A",155,"D",52,"D",.,"D","1","4","D","01","D",.,"A","1","D",17500,"D","13","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",2174,"D",0,"D",14458,"D",17590,"D",22910.075,0,"D",1339,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",505,"D",0,"D",17500,"D",40,"D",.,"A",0.2936469,"D",.,"A",90,"D",0,"D",109,"D",25,"D",109,"D",25,"D",.,"A","3","D",1,"D",90,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",3132,"D","01","04","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","11","07","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",45126.023,48399.874,.,44684.308,41039.217,44154.321,.,.,50250.53,.,43810.009,.,.,43179.022,.,.,40562.409,43239.188,.,49552.264,.,42086.901,44915.263,.,.,.,50042.215,.,.,.,.,.,45099.599,55647.811,44889.848,.,48245.773,.,.,.,44778.684,46970.35,45127.055,43842.456,32.41,20.36,0,3.42,0,0,0,2.72,0,0,1,0,5.44,1.78,0,0,3.49,0,0,2.51,12.05,9.53,0,0,0.93,0,11.21,15.18,1,"D",.,"A","0","D","04","17","D",.,"A",.,"A",.,"A","2","D"
