"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
70572,.,"A",.,"A",.,"A",64,"D",.,"D","1","1","D","01","D",.,"A","1","D",20000,"D","14","D",,"A","5","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",29286,"D",29286,"D",18899.731,0,"D",1530,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",9286,"D",0,"D",0,"D",20000,"D",30,"D",.,"A",0.4821394,"D",.,"A",.,"A",0,"D",130,"D",30,"D",152,"D",35,"D",.,"A","2","D",1,"D",9286,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","14","D","5",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","13","01","1997",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",40175.523,34242.859,.,.,.,.,.,38513.496,34865.432,34628.621,.,40461.864,.,.,.,37751.092,30030.703,36646.859,37804.057,41155.661,.,32986.472,35805.07,29469.091,.,.,37165.386,.,39082.122,.,.,42062.286,.,.,36032.477,30338.524,.,40176.271,.,42520.901,37370.089,.,.,.,53.11999,53.11999,4.02846,2.78455,3.59869,0,0,4.31817,0,0,1.9401,5.07677,3.55317,2.45027,4.24637,0.94642,3.64649,3.54259,1.45097,11.53697,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","05",,"T",.,"A",.,"A",.,"A","2","D"
70581,.,"A",.,"A",50,"D",27,"D",.,"D","1","4","D","01","D",.,"A","4","D",61400,"D","16","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",450,"D",0,"D",4225,"D",0,"D",56268,"D",61420,"D",18470.646,0,"D",4697,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1387,"D",0,"D",61400,"D",40,"D",.,"A",0.808253,"D",.,"A",20,"D",0,"D",109,"D",25,"D",217,"D",50,"D",100,"D","5","D",2,"D",20,"D",276,"D",,"A","1","D",,"A",.,"A",100,"D",.,"A",.,"A",.,"A",0,"D",0,"D",5152,"D","01","01","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",60,"D","03","01","1997",.,"A",,"A",.,"A",4,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,34936.906,.,.,.,35807.427,36891.453,.,34162.983,.,37912.967,32781.779,.,38619.157,35807.955,.,.,39987.197,.,37598.87,.,.,36246.71,37310.632,41242.589,.,44259.097,31718.98,37163.998,44892.289,37131.211,.,.,.,35422.226,.,34868.013,42868.355,31453.606,.,.,.,.,107.39993,59.99993,0,9.89,0,0,2.74,16.65,0,0,4.3,0,2.86998,11.75997,0,0,1.04999,0,0,10.73999,47.4,13.2,0,0,8.90109,0,0,7.01891,1,"D",.,"A","0","D","08","39","D",.,"A",.,"A",.,"A","2","D"
70582,.,"A",.,"A",50,"D",27,"D",.,"D","1","4","D","01","D",.,"A","4","D",61400,"D","16","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",450,"D",0,"D",4225,"D",0,"D",56268,"D",61420,"D",18470.646,0,"D",4697,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1387,"D",0,"D",61400,"D",40,"D",.,"A",0.8084768,"D",.,"A",20,"D",0,"D",109,"D",25,"D",217,"D",50,"D",100,"D","5","D",2,"D",20,"D",276,"D",,"A","1","D",,"A",.,"A",100,"D",.,"A",.,"A",.,"A",0,"D",0,"D",5152,"D","01","01","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",60,"D","10","01","1997",.,"A",,"A",.,"A",4,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,34936.906,.,.,.,35807.427,36891.453,.,34162.983,.,37912.967,32781.779,.,38619.157,35807.955,.,.,39987.197,.,37598.87,.,.,36246.71,37310.632,41242.589,.,44259.097,31718.98,37163.998,44892.289,37131.211,.,.,.,35422.226,.,34868.013,42868.355,31453.606,.,.,.,.,82.91998,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,79.75998,14.02001,0,0,0,0,0,10.01,1,"D",.,"A","0","D","08","39","D",.,"A",.,"A",.,"A","2","D"
70591,.,"A",.,"A",.,"A",65,"D",.,"D","2","2","D","01","D",.,"A","7","D",13000,"D","10","D",,"A",,"A",,"A",5,"D","9","D",0,"D",,"A",204,"D",0,"D",620,"D",0,"D",19933,"D",20629,"D",67037.416,0,"D",994,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7486,"D",43,"D",0,"D",13000,"D",.,"A",.,"A",0.3602407,"D",.,"A",.,"B",0,"D",652,"D",150,"D",652,"D",150,"D",.,"A","2","D",4,"D",7629,"D",.,"B",,"A","2","D",,"A",143,"D",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",696,"D","01",,"A","5",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",3,"D","25","03","1997",240,"D","1","D",.,"A",5,"D","1","D",1,.,"A","2","D",,"A",0,"D",.,"A",.,"A",104300.691,.,93388.894,114961.012,.,131153.947,.,90051.765,133663.033,.,.,.,126105.772,.,.,.,.,.,88131.681,101226.773,142744.383,.,137171.315,.,.,.,124086.189,102649.185,67131.072,95826.273,156665.832,.,98483.749,77524.2,127022.67,.,.,98664.238,.,139418.6,.,.,116447.17,.,63.54001,47.24,0,1.99,0,0,0,0,0,0,8.77,7.38,0,0,1.89,5.36,0,7.06,0,14.79,16.30001,0,0,0,0,0,0,1.59,1,"D",.,"A","7","D","05",,"T",.,"A",.,"A",.,"A","2","D"
70601,.,"A",.,"A",.,"A",57,"D",58,"D","1","1","D","01","D",.,"A","1","D",8400,"D","11","D","11","D","1","D",,"A",3,"D","5","D",0,"D",,"A",.,"B",0,"D",0,"D",0,"D",19726,"D",19726,"D",27965.881,0,"D",643,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",11326,"D",0,"D",0,"D",8400,"D",35,"D",.,"A",0.3420096,"D",.,"A",.,"A",0,"D",435,"D",100,"D",544,"D",125,"D",.,"A","1","D",1,"D",11326,"D",.,"A",,"A","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01","10","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","23","03","1997",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",66623.08,.,60958.831,.,61470.955,50106.785,.,.,.,50807.794,.,.,.,.,.,62256.621,44015.621,61718.608,.,53687.739,.,.,.,61561.96,65295.857,55818.938,53421.583,49403.081,.,71098.111,66436.409,34192.527,.,.,55416.637,.,53902.459,.,.,58290.096,.,.,56104.682,64646.533,4.23,4.23,0,0,0,0,0,0,0,0,0,0,1.46,0.5,0,0,2.27,0,0,0,0,0,0,0,3.5,0,0,0,1,"D",.,"A","0","D","04","06","D",.,"A",.,"A",.,"A","2","D"
70602,.,"A",.,"A",.,"A",57,"D",58,"D","1","1","D","01","D",.,"A","1","D",8400,"D","11","D","11","D","1","D",,"A",3,"D","5","D",0,"D",,"A",.,"B",0,"D",0,"D",0,"D",19726,"D",19726,"D",27965.881,0,"D",643,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",11326,"D",0,"D",0,"D",8400,"D",35,"D",.,"A",0.3423485,"D",.,"A",.,"A",0,"D",435,"D",100,"D",544,"D",125,"D",.,"A","1","D",1,"D",11326,"D",.,"A",,"A","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01","10","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","30","03","1997",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",66623.08,.,60958.831,.,61470.955,50106.785,.,.,.,50807.794,.,.,.,.,.,62256.621,44015.621,61718.608,.,53687.739,.,.,.,61561.96,65295.857,55818.938,53421.583,49403.081,.,71098.111,66436.409,34192.527,.,.,55416.637,.,53902.459,.,.,58290.096,.,.,56104.682,64646.533,56.35,56.35,5.88,9.09,7.57,2.39,3.48,0,0,2.98,0.85,1.89,1.6,7.05,0.81047,0.57953,3.58,2.99,0,5.61,0,7.28,0,4.76,11.27211,0,0.53,21.54787,1,"D",.,"A","0","D","04","06","D",.,"A",.,"A",.,"A","2","D"
70611,.,"A",.,"A",.,"A",74,"D",.,"D","1","3","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",8206,"D",8206,"D",49779.366,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",8206,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.109917,"D",.,"A",.,"A",0,"D",152,"D",35,"D",217,"D",50,"D",.,"A","2","D",0,"D",8206,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","4",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","28","02","1997",.,"A","1","D",.,"A",.,"B","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",106410.509,100242.165,99443.921,93730.476,98454.543,97084.735,.,101057.141,99012.869,91701.159,.,.,102058.821,.,92741.12,.,.,113315.964,.,.,98742.22,106047.199,.,94511.934,.,100344.098,103783.146,.,.,.,97555.984,.,.,.,.,.,108789.751,91850.59,92627.58,.,97303.569,.,.,.,27.96999,27.96999,11.55,1.45,0,1.02999,2.81,0,0,0,1.87,0,0.39,2.21,0,2.9,0,3.76,0,0,0,0,16.15,4.6,3.53,0,0,2.08,1,"D",.,"A","0","D","02","18","D",.,"A",.,"A",.,"A","2","D"
70612,.,"A",.,"A",.,"A",74,"D",.,"D","1","3","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",8206,"D",8206,"D",60632.601,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",8206,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.1106518,"D",.,"A",.,"A",0,"D",152,"D",35,"D",217,"D",50,"D",.,"A","2","D",0,"D",8206,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","4",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","07","03","1997",.,"A","1","D",.,"A",.,"B","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",129610.851,122097.644,121125.36,114166.232,119920.271,118251.809,.,123090.305,120600.327,111694.469,.,.,124310.379,.,112961.17,.,.,138021.88,.,.,120270.669,129168.331,.,115118.068,.,122221.8,126410.653,.,.,.,118825.803,.,.,.,.,.,132508.832,111876.48,112822.875,.,118518.354,.,.,.,16.20999,16.20999,0,1.02999,2.47,1.77,3.03,0,0,0,1.87,0,0,0,2.62,0,1.35,2.07,0,0,0,0,16.15,4.18,0,0,0,0,1,"D",.,"A","0","D","02","18","D",.,"A",.,"A",.,"A","2","D"
70621,.,"A",.,"A",.,"A",34,"D",37,"D","1","4","D","01","D",.,"A","1","D",10000,"D","12","D","10","D","1","D",,"A",3,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",10000,"D",10000,"D",50944.544,0,"D",765,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",10000,"D",46,"D",.,"A",0.1501208,"D",.,"A",.,"A",0,"D",196,"D",45,"D",261,"D",60,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","01","14","D","1",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","20","03","1997",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",.,.,.,.,99444.889,104381.082,.,101602.513,.,102350.7,109634.302,.,84439.544,99397.485,.,.,98298.292,.,106513.931,.,.,107167.475,108265.505,111078.662,.,110154.041,121156.936,112334.356,103448.334,98807.665,.,.,.,105752.192,.,94411.511,106028.714,102865.419,.,.,.,.,.,94892.25,52.40995,52.40995,4.50999,4.03999,9.18,5.95,0,0,0,0.99,4.52,3.63,7.07,5.05,0,0,3.01,1.03999,1.4,2.01998,0,0,0,0,0,0,0,0,1,"D",.,"A","3","D","03","17","D",.,"A",.,"A",.,"A","1","D"
70622,.,"A",.,"A",.,"A",34,"D",37,"D","1","4","D","01","D",.,"A","1","D",10000,"D","12","D","10","D","1","D",,"A",3,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",10000,"D",10000,"D",50944.544,0,"D",765,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",10000,"D",46,"D",.,"A",0.1507382,"D",.,"A",.,"A",0,"D",196,"D",45,"D",261,"D",60,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","01","14","D","1",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","27","03","1997",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",.,.,.,.,99444.889,104381.082,.,101602.513,.,102350.7,109634.302,.,84439.544,99397.485,.,.,98298.292,.,106513.931,.,.,107167.475,108265.505,111078.662,.,110154.041,121156.936,112334.356,103448.334,98807.665,.,.,.,105752.192,.,94411.511,106028.714,102865.419,.,.,.,.,.,94892.25,40.13999,40.13999,0,2.14653,0,0,0,4.12536,0,1.21098,9.95,0,9.98999,1.06666,0,0,3.62592,0,1.44279,6.58176,0,0,0,0,3.17999,0,0,0,1,"D",.,"A","3","D","03","17","D",.,"A",.,"A",.,"A","1","D"
70631,.,"A",.,"A",.,"A",32,"D",.,"D","2","4","D","01","D",.,"A","1","D",0,"D","14","D",,"A","1","D",,"A",3,"D","7","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",1200,"D",1200,"D",42136.007,0,"D",0,"D",0,"D",.,"A",0,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","12001996","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",6,"D",0,"D",0,"D",0,"D",0,"D",15,"D",.,"A",.,"A",.,"A",.,"A",1200,"D",283,"D",65,"D",304,"D",70,"D",.,"A","3","D",1,"D",1200,"D",200,"D",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","10","D","5",.,"A",,"A","1","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","10","01","1997",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,85565.436,104658.23,.,91805.876,.,80060.661,87939.131,.,78176.677,101132.599,.,.,99118.795,.,80179.429,.,.,90248.482,83244.503,89313.376,.,90211.932,75385.044,75626.766,84653.405,78665.242,.,.,.,105120.199,.,79764.801,94747.674,107465.464,.,.,.,.,.,77843.201,.,.,.,46.71998,38.72,6.59,4.24,0,0,0,7.46,0,1.16,4.88,0,1.99,0,1.39359,3.25641,0,0,3.51,4.24,7.99998,0,0,0,0,0,0,0,1,"D",.,"A","3","D","10","36","R",.,"A",.,"A",.,"A",,"A"
70632,.,"A",.,"A",.,"A",32,"D",.,"D","2","4","D","01","D",.,"A","1","D",0,"D","14","D",,"A","1","D",,"A",3,"D","7","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",1200,"D",1200,"D",42136.007,0,"D",0,"D",0,"D",.,"A",0,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","12001996","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",6,"D",0,"D",0,"D",0,"D",0,"D",15,"D",.,"A",.,"A",.,"A",.,"A",1200,"D",283,"D",65,"D",304,"D",70,"D",.,"A","3","D",1,"D",1200,"D",200,"D",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","10","D","5",.,"A",,"A","1","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","17","01","1997",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,85565.436,104658.23,.,91805.876,.,80060.661,87939.131,.,78176.677,101132.599,.,.,99118.795,.,80179.429,.,.,90248.482,83244.503,89313.376,.,90211.932,75385.044,75626.766,84653.405,78665.242,.,.,.,105120.199,.,79764.801,94747.674,107465.464,.,.,.,.,.,77843.201,.,.,.,71.27994,55.27998,3.81999,1.91,3.93,6.39,0,4.51,0,0,2.44,4.67,8.50999,1.37,2.96,0,0.98,1.9,5.63,6.26,15.99996,0,0,9.59,3.08,0,7.98,0,1,"D",.,"A","3","D","10","36","R",.,"A",.,"A",.,"A",,"A"
70641,.,"A",.,"A",.,"A",41,"D",42,"D","1","1","D","01","D",.,"A","3","D",55200,"D","15","D","12","D","3","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",2880,"D",0,"D",53928,"D",57660,"D",47084.186,0,"D",4223,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",852,"D",60,"D",55200,"D",40,"D",18,"D",0.7905704,"D",.,"A",.,"A",0,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1","D",3,"D",2460,"D",.,"A","09","D","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",3732,"D","01","03","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","21","01","1997",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",30,"D",.,"A",110848.765,.,.,101364.713,.,.,.,.,.,92700.386,88524.72,101152.925,.,84530.76,.,.,.,95909.871,102039.892,89352.335,100476.866,92467.012,.,115850.155,111805.098,102976.785,.,.,111886.05,.,87163.778,.,.,83680.063,.,.,68875.846,95652.989,.,106571.376,.,81151.413,96116.824,.,101.1,76.6,3.98,13.31,5.75,8.97,0,5.99,0,0,9.16,1.09,1.16,3.52,0,7.73,0.85,4.65,0,10.44,24.5,0,0,0,0,29,0,32.62,1,"D",.,"A","4","D","08","06","D",2400,"D",.,"A",.,"A","2","D"
70642,.,"A",.,"A",.,"A",41,"D",42,"D","1","1","D","01","D",.,"A","3","D",55200,"D","15","D","12","D","3","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",2880,"D",0,"D",53928,"D",57660,"D",47084.186,0,"D",4223,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",852,"D",60,"D",55200,"D",40,"D",18,"D",0.791141,"D",.,"A",.,"A",0,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1","D",3,"D",2460,"D",.,"A","09","D","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",3732,"D","01","03","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","28","01","1997",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",30,"D",.,"A",110848.765,.,.,101364.713,.,.,.,.,.,92700.386,88524.72,101152.925,.,84530.76,.,.,.,95909.871,102039.892,89352.335,100476.866,92467.012,.,115850.155,111805.098,102976.785,.,.,111886.05,.,87163.778,.,.,83680.063,.,.,68875.846,95652.989,.,106571.376,.,81151.413,96116.824,.,95.46,63.97,1.99,12.74,0,0,0,0,0,0,3.89,0,3.21,1.86,0,1.5,11.96,14.81,0,12.01,31.49,0,0,0,0,0,17.0787,40.52998,1,"D",.,"A","4","D","08","06","D",2400,"D",.,"A",.,"A","2","D"
70651,1000,"D",.,"A",230,"D",33,"D",34,"D","1","4","D","01","D",.,"A","2","D",62000,"D","14","D","13","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",1513,"D",0,"D",58144,"D",62000,"D",44694.659,0,"D",4744,"D",1293,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",963,"D",0,"D",62000,"D",40,"D",55,"D",0.810448,"D",.,"A",.,"A",0,"D",348,"D",80,"D",348,"D",80,"D",.,"A","1","D",2,"D",0,"D",200,"D","04","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",3856,"D","01","07","D","2",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","07","02","1997",150,"D",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",76836.692,79780.807,.,76410.713,.,.,.,63214.119,137372.561,94865.871,118276.483,77112.582,.,94794.066,99627.191,130902.124,.,.,116857.24,.,124080.863,.,.,75385.737,.,.,80164.805,106403.362,.,78120.305,.,74953.792,114695.133,.,.,.,103957.4,.,.,.,.,.,95718.277,86002.332,56.60999,15.10999,0,3.9,0,0,0,0,0,0,0,0,3.47,0,2.6,5.13999,0,0,0,0,41.5,0,0,0,0,0,0,6.95,1,"D",.,"A","2","D","08","13","D",.,"A",.,"A",.,"A","2","D"
