INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.7580329,0.8080022,0.7405354,0.5902431,0.7835184,0.8079551,0.0424771,03774702,55,D,59,D,1,4,D,01,D,2,D,13,D,15,D,1,D,1,D,2,D,1,D,0,D,0,D,64260.438,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,36,D,32,D,0,D,,B,,B,478,D,110,D,,A,1,,2,D,,A,10,D,,A,0,D,0,D,0,D,11,D,2,2,,,C,2,D,1,2,D,1,,1,09,2017,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,113877.352,,103365.562,,131013.315,82965.859,,,143770.296,,,97950.990,,97055.131,,,86198.294,223097.197,110517.624,,124698.777,121841.259,90675.412,150680.491,116548.578,,,,105175.996,,145993.450,147259.992,140579.481,,,,,,114995.855,,,,120696.082,163923.919,59.99999,59.99999,7.26914,7.46832,0.00000,0.00000,5.32453,0.00000,5.91351,0.00000,0.00000,2.81054,0.00000,5.88071,0.00000,0.00000,3.00329,3.42485,4.22652,14.67858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,36,A,377470,,A,,A,0,D,101399.6,D,115272,111165,65800,98788,115973,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,101399.6,D,115272,111165,65800,98788,115973,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,2
0.5354889,0.5435839,0.5512527,0.5377995,0.5255503,0.5589934,0.6114330,03774721,64,D,,A,1,4,D,01,D,1,D,14,D,,A,4,D,,A,1,D,8,D,0,D,58954,D,31882.601,0,D,536,D,0,D,,A,0,D,,A,16654,D,0,D,7000,D,40,D,,A,0,D,348,D,80,D,435,D,100,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,1,D,1,2,D,,A,1,09,2017,,A,,A,1,D,2,,A,,A,,A,1,D,,A,,60939.407,,,58362.473,67020.206,,59222.617,54915.493,,55585.592,,62468.161,72909.060,,,,63674.638,,,,,,62220.201,70984.708,55971.493,,54017.609,,,,68685.806,65142.721,54261.655,63894.579,64119.098,,63190.936,57110.879,67707.187,,,59780.371,,12.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,08,36,D,377472,6,D,,A,0,D,59678.6,D,61347,58103,57869,61044,60030,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16654.0,D,16654,16654,16654,16654,16654,100,0.0,D,0,0,0,0,0,100,7676.2,D,8995,6429,6032,8974,7951,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,14,0,D,0,0,0,0,0,100,0,02,D,1300,D,,C,1698,1020,1183,1416,1425,301,1348,,A,16000,D,,A,16000,16000,16000,16000,16000,100,16000,,A,,A,,A,,,,,,100,,,A,,A,18000,D,18000,18000,18000,18000,18000,100,18000,,A,,A,,A,,,,,,100,,D,D,D,A,D,A,2,3,1,
0.5352435,0.5541765,0.5274064,0.5461125,0.5493698,0.5277154,0.6116784,03774722,64,D,,A,1,4,D,01,D,1,D,14,D,,A,4,D,,A,1,D,8,D,0,D,58954,D,31882.601,0,D,536,D,0,D,,A,0,D,,A,16654,D,0,D,7000,D,40,D,,A,0,D,348,D,80,D,435,D,100,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,1,D,1,2,D,,A,1,09,2017,,A,,A,2,D,2,,A,,A,,A,1,D,,A,,60939.407,,,58362.473,67020.206,,59222.617,54915.493,,55585.592,,62468.161,72909.060,,,,63674.638,,,,,,62220.201,70984.708,55971.493,,54017.609,,,,68685.806,65142.721,54261.655,63894.579,64119.098,,63190.936,57110.879,67707.187,,,59780.371,,43.28000,43.28000,0.00000,5.27993,0.00000,7.10480,0.00000,5.68650,0.00000,0.00000,0.00000,0.00000,0.00000,5.02920,0.00000,0.00000,0.00000,11.09054,0.00000,9.08903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,08,36,D,377472,6,D,,A,0,D,59583.4,D,57377,61661,59036,58034,61809,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16654.0,D,16654,16654,16654,16654,16654,100,0.0,D,0,0,0,0,0,100,7434.2,D,5504,9036,6514,6305,9812,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,14,0,D,0,0,0,0,0,100,0,02,D,1300,D,,C,1219,1971,1868,1075,1343,301,1495,,A,16000,D,,A,16000,16000,16000,16000,16000,100,16000,,A,,A,,A,,,,,,100,,,A,,A,18000,D,18000,18000,18000,18000,18000,100,18000,,A,,A,,A,,,,,,100,,D,D,D,A,D,A,2,3,1,
0.0698720,0.0813700,0.0760482,0.0844483,0.0810241,0.0811334,0.2093511,03774731,73,D,,A,1,2,D,05,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,12000,D,50592.003,0,D,0,D,0,D,,A,0,D,,A,12000,D,0,D,0,D,,A,,A,0,D,326,D,75,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,3,2,D,,A,1,09,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,,91079.064,105826.299,91694.572,,121771.224,,,,89800.709,109399.158,103802.992,124766.533,106217.401,,92689.774,93765.318,111528.559,,,101228.101,,98104.172,,,99556.159,101365.709,,96350.617,93100.364,,88333.409,,99307.822,81292.290,,,,114226.420,,,,,,77.24000,77.24000,0.00000,6.47000,0.00000,6.47000,0.00000,7.49000,3.50000,0.94000,2.99000,3.99000,7.01958,5.46042,0.00000,0.00000,0.00000,7.48000,15.43000,10.00000,0.00000,0.00000,0.00000,11.47000,6.40000,0.00000,6.99000,0.00000,1,D,,A,0,D,03,12,D,377473,,A,,A,0,D,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,1,2,
0.0692105,0.0807085,0.0753867,0.0837869,0.0803626,0.0804719,0.2086896,03774732,73,D,,A,1,2,D,05,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,12000,D,50592.003,0,D,0,D,0,D,,A,0,D,,A,12000,D,0,D,0,D,,A,,A,0,D,326,D,75,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,3,2,D,,A,1,09,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,,91079.064,105826.299,91694.572,,121771.224,,,,89800.709,109399.158,103802.992,124766.533,106217.401,,92689.774,93765.318,111528.559,,,101228.101,,98104.172,,,99556.159,101365.709,,96350.617,93100.364,,88333.409,,99307.822,81292.290,,,,114226.420,,,,,,27.27000,27.27000,0.00000,6.74000,0.00000,2.69000,0.00000,0.00000,0.00000,0.00000,1.54000,3.89000,0.99000,7.45000,1.49000,0.00000,0.00000,0.00000,1.29000,1.19000,0.00000,0.00000,0.00000,3.49000,3.18000,0.00000,0.00000,11.47000,1,D,,A,0,D,03,12,D,377473,,A,,A,0,D,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,1,2,
0.0296932,0.0503895,0.0074200,0.0547796,0.0524102,0.0100862,0.0145577,03774811,64,D,,A,1,4,D,01,D,8,D,16,D,,A,,A,,A,1,D,8,D,0,D,0,D,42490.724,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,87,D,20,D,87,D,20,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,0,D,,A,1,,A,2,D,1,D,2,2,D,,A,1,10,2017,,A,,A,1,D,2,,A,6,D,,A,0,D,,A,95722.674,90135.460,79548.396,,76465.380,,77237.302,77539.539,,,76534.727,,,97499.473,,90750.493,,,81704.931,88957.911,75819.901,,79603.805,75929.453,92829.500,76263.824,75869.460,,,,100685.341,,91306.506,72600.209,89251.653,,,,,,97726.750,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,02,17,A,377481,,A,,A,0,D,5713.0,D,1101,9144,8847,926,8547,501,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,5713.0,D,1101,9144,8847,926,8547,501,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,S23A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,3,2,
0.6766459,0.6700663,0.6727213,0.6799602,0.6658046,0.6782072,0.0544453,03774812,64,D,,A,1,4,D,01,D,8,D,16,D,,A,,A,,A,1,D,8,D,0,D,0,D,42490.724,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,87,D,20,D,87,D,20,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,0,D,,A,1,,A,2,D,1,D,2,2,D,,A,1,09,2017,,A,,A,2,D,2,,A,6,D,,A,0,D,,A,95722.674,90135.460,79548.396,,76465.380,,77237.302,77539.539,,,76534.727,,,97499.473,,90750.493,,,81704.931,88957.911,75819.901,,79603.805,75929.453,92829.500,76263.824,75869.460,,,,100685.341,,91306.506,72600.209,89251.653,,,,,,97726.750,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,07,17,A,377481,,A,,A,0,D,82592.9,T,82593,82593,82593,82593,82593,501,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,217,,A,,A,,A,,A,,A,,A,S23A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,82593,82593,82593,82593,82593,501,82593,,A,,A,,A,,,,,,100,,D,A,A,A,T,A,3,3,2,
0.9880248,0.9875595,0.9875931,0.9891440,0.9875465,0.9876754,0.9913627,03774831,64,D,64,D,1,1,D,01,D,3,D,15,D,15,D,2,D,4,D,4,D,4,D,0,D,437224,T,52313.958,17500,D,18360,D,0,D,,A,0,D,,A,0,D,9000,D,406824,T,47,D,30,D,0,D,761,D,175,D,978,D,225,D,,A,1,,3,D,1500,D,02,D,,A,0,D,0,D,0,D,03,D,1,1,,2,D,1,D,3,1,D,2,,1,09,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,41,D,,99757.490,111092.945,105903.680,108491.000,101148.090,,108351.751,126229.966,85275.127,,,120062.216,,97553.287,,,113364.886,94368.995,,123909.245,100392.972,,96454.942,,116358.458,107866.923,,,,136286.563,,,,,,88323.407,96924.591,96662.959,,110992.938,,,,537.07000,389.84000,1.50000,10.92971,20.47000,7.24000,18.57000,20.60000,0.00000,0.00000,11.94610,28.06000,15.96216,25.21000,10.98000,7.63106,52.97000,17.25000,42.45000,98.07097,147.23000,8.89000,0.00000,0.00000,53.37000,0.00000,0.00000,120.02000,1,D,,A,7,D,09,24,T,377483,,A,,A,0,D,369630.8,T,369631,369631,369631,369631,369631,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,9000.0,D,9000,9000,9000,9000,9000,100,339230.8,T,339231,339231,339231,339231,339231,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,11000,D,11000,11000,11000,11000,11000,100,11000,,A,10400,D,,A,10400,10400,10400,10400,10400,100,10400,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,D,A,A,A,5,3,2,2
0.9876221,0.9871569,0.9871905,0.9887413,0.9871438,0.9872727,0.9909601,03774832,64,D,64,D,1,1,D,01,D,3,D,15,D,15,D,2,D,4,D,4,D,4,D,0,D,437224,T,52313.958,17500,D,18360,D,0,D,,A,0,D,,A,0,D,9000,D,406824,T,47,D,30,D,0,D,761,D,175,D,978,D,225,D,,A,1,,3,D,1500,D,02,D,,A,0,D,0,D,0,D,03,D,1,1,,2,D,1,D,3,1,D,2,,1,09,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,41,D,,99757.490,111092.945,105903.680,108491.000,101148.090,,108351.751,126229.966,85275.127,,,120062.216,,97553.287,,,113364.886,94368.995,,123909.245,100392.972,,96454.942,,116358.458,107866.923,,,,136286.563,,,,,,88323.407,96924.591,96662.959,,110992.938,,,,511.24000,358.93000,42.05000,7.38000,8.63000,7.75000,15.39000,18.87000,0.00000,0.00000,10.57000,26.89000,38.43000,30.76000,10.49000,0.00000,42.32000,22.94000,26.47000,49.99000,152.31000,0.00000,0.00000,77.00000,322.30000,101.76000,91.25000,36.12000,1,D,,A,7,D,09,24,T,377483,,A,,A,0,D,369630.8,T,369631,369631,369631,369631,369631,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,9000.0,D,9000,9000,9000,9000,9000,100,339230.8,T,339231,339231,339231,339231,339231,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,11000,D,11000,11000,11000,11000,11000,100,11000,,A,10400,D,,A,10400,10400,10400,10400,10400,100,10400,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,D,A,A,A,5,3,2,2
0.1597902,0.1712310,0.1675448,0.1783379,0.1690414,0.1718206,0.2914077,03774851,88,T,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,20124,D,35089.709,0,D,0,D,0,D,,A,0,D,,A,16020,D,0,D,0,D,,A,,A,0,D,143,D,33,D,152,D,35,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,1,D,2,2,D,,A,1,09,2017,,A,,A,1,D,2,,A,1,D,,A,0,D,,A,,61659.575,54476.534,47593.840,,73381.811,55554.831,68551.143,,,61981.277,,59305.389,,,74460.451,69701.798,,74651.711,62179.309,,74771.534,,77814.937,75481.299,,,,75942.710,,,,,,72568.887,65792.416,84127.173,,69401.156,,,,71656.252,62331.347,47.53000,47.53000,0.00000,7.87000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.49000,8.92000,0.00000,4.47000,1.00000,0.00000,6.80000,2.99000,8.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.47000,1,D,,A,0,D,05,31,D,377485,,A,,A,0,D,20124.0,D,20124,20124,20124,20124,20124,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16020.0,D,16020,16020,16020,16020,16020,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,4104,D,4104,4104,4104,4104,4104,100,4104,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,4,1,2,
0.1600603,0.1715011,0.1678149,0.1786079,0.1693115,0.1720907,0.2916778,03774852,88,T,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,1,D,8,D,0,D,20124,D,35089.709,0,D,0,D,0,D,,A,0,D,,A,16020,D,0,D,0,D,,A,,A,0,D,143,D,33,D,152,D,35,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,1,D,2,2,D,,A,1,09,2017,,A,,A,2,D,2,,A,1,D,,A,0,D,,A,,61659.575,54476.534,47593.840,,73381.811,55554.831,68551.143,,,61981.277,,59305.389,,,74460.451,69701.798,,74651.711,62179.309,,74771.534,,77814.937,75481.299,,,,75942.710,,,,,,72568.887,65792.416,84127.173,,69401.156,,,,71656.252,62331.347,39.34000,39.34000,0.00000,5.77000,0.00000,0.00000,0.00000,5.49000,0.00000,0.00000,0.00000,2.50000,10.02000,0.00000,1.49000,2.00000,0.00000,5.99000,1.79000,4.29000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.06000,1,D,,A,0,D,05,31,D,377485,,A,,A,0,D,20124.0,D,20124,20124,20124,20124,20124,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16020.0,D,16020,16020,16020,16020,16020,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,4104,D,4104,4104,4104,4104,4104,100,4104,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,4,1,2,
0.2185155,0.1729459,0.2540636,0.2728504,0.2101222,0.2381190,0.3255992,03774861,63,D,,A,1,1,D,01,D,1,D,12,D,,A,1,D,,A,1,D,8,D,0,D,24000,D,37750.184,0,D,1836,D,0,D,,A,0,D,,A,0,D,0,D,24000,D,35,D,,A,0,D,391,D,90,D,435,D,100,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,4,D,4,2,D,,A,1,09,2017,1,D,1,D,1,D,2,,A,,A,,A,50,D,,A,,65898.987,,72244.785,,84480.775,65084.336,,,,76730.249,,,,,,84565.526,83239.421,74203.498,,74785.036,,,,81886.716,73970.171,68603.593,71311.047,78637.037,,92249.329,70900.960,73402.310,,,79374.788,,81344.418,,,81061.608,71965.126,,80844.689,102.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,102.00000,0.00000,0.00000,0.00000,71.38000,0.00000,0.00000,0.00000,1,D,,A,0,D,05,06,D,377486,,A,,A,0,D,25933.0,D,26334,24336,29630,28660,20705,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,25933.0,D,26334,24336,29630,28660,20705,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49E,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,3,2,
