"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
123332,.,"A",.,"A",.,"A",43,"D",43,"D","1","1","D","01","D",400,"D","2","D",125000,"D","15","D","15","D","1","D","5","D",4,"D","2","D",8000,"D",,"A",12084,"T",0,"D",13104,"D",0,"D",126079,"T",127400,"D",43042.722,0,"D",7161,"D",15143,"T",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3276,"D",0,"D",117000,"D",45,"D",10,"D",0.9677628,"D",.,"A",2000,"D",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",2,"D",2400,"D",.,"A","04","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",1321,"T","01","06","D","4",.,"A","4","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",2975,"T","10","02","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",40,"D",.,"A",.,.,83473.191,75101.725,.,63909.313,.,75688.145,93670.792,.,91809.284,72337.007,.,.,87629.304,.,66446.626,.,.,93357.433,75213.667,75570.684,.,93273.484,91219.964,76605.227,76992.427,62227.864,.,.,.,68547.716,.,90891.33,83534.33,60771.78,.,.,.,.,.,61703.576,.,.,331.74999,213.86999,2.67,33.64749,17.99999,4.45,2.64,10.21,0,2.74799,1.99,7.5265,80.20642,18.61471,9.33,1.10483,2.33,0,4.64,13.76206,117.88,9,0,0,0,5,0,9.38,1,"D",.,"A","1","D","09","50","D",.,"A",.,"A",.,"A","2","D"
123341,3370,"D",.,"A",4041,"D",55,"D",57,"D","2","1","D","01","D",.,"A","2","D",41000,"D","13","D","13","D","1","D","5","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",57899,"D",68100,"D",45395.421,2460,"D",3137,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41000,"D",45,"D",40,"D",0.8296162,"D",.,"A",100,"D",0,"D",174,"D",40,"D",196,"D",45,"D",.,"A","1","D",2,"D",27100,"D",.,"A","05","D","1","D","1","D",.,"A",0,"D",.,"A",.,"B",27000,"D",0,"D",0,"D",10201,"D","01","06","D","5",.,"A","1","D","2","D","1","D","2","D","1","D",.,"B",.,"A","1","D","2","D","2",.,"A",.,"A","24","02","1998",2790,"D","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",26,"D",.,"A",88250.464,.,.,102605.855,85340.922,91121.049,92763.482,87574.635,.,103472.631,74346.522,95047.354,.,.,113747.076,.,99385.554,.,.,103013.405,.,.,99058.547,61068.744,.,100297.685,.,113271.133,105298.643,.,.,.,106708.745,.,.,.,.,.,100572.176,81031.887,75449.022,.,101636.489,.,144.4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.4096,11.16041,0,0,0,0,0,0,1,"D",.,"A","0","D","08",,"T",.,"A",.,"A",.,"A","2","D"
123342,3370,"D",.,"A",4041,"D",55,"D",57,"D","2","1","D","01","D",.,"A","2","D",41000,"D","13","D","13","D","1","D","5","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",57899,"D",68100,"D",45395.421,2460,"D",3137,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41000,"D",45,"D",40,"D",0.8301904,"D",.,"A",100,"D",0,"D",174,"D",40,"D",196,"D",45,"D",.,"A","1","D",2,"D",27100,"D",.,"A","05","D","1","D","1","D",.,"A",0,"D",.,"A",.,"B",27000,"D",0,"D",0,"D",10201,"D","01","06","D","5",.,"A","1","D","2","D","1","D","2","D","1","D",.,"B",.,"A","1","D","2","D","2",.,"A",.,"A","03","03","1998",2790,"D","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",26,"D",.,"A",88250.464,.,.,102605.855,85340.922,91121.049,92763.482,87574.635,.,103472.631,74346.522,95047.354,.,.,113747.076,.,99385.554,.,.,103013.405,.,.,99058.547,61068.744,.,100297.685,.,113271.133,105298.643,.,.,.,106708.745,.,.,.,.,.,100572.176,81031.887,75449.022,.,101636.489,.,89.88001,47.89999,2.89,3.91,3.74,2.3,0,10.62,0,0,4.6,6.12,2.04,6.48999,1.86,0,0,0,0,3.33,41.98002,4.19,0,0,0,0,0,7.07,1,"D",.,"A","0","D","08",,"T",.,"A",.,"A",.,"A","2","D"
123351,.,"A",.,"A",.,"A",61,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",250,"D",0,"D",0,"D",0,"D",6356,"D",7104,"D",35398.899,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0782824,"D",.,"A",.,"A",0,"D",87,"D",20,"D",130,"D",30,"D",.,"A","3","D",0,"D",7104,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",7104,"D",0,"D",0,"D",748,"D","01",,"A","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","09","01","1998",998,"D","1","D",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,.,.,74522.234,.,66139.152,79010.848,80729.183,.,.,.,.,.,65554.594,.,.,.,66719.688,82084.499,.,64781.273,.,65980.794,59995.447,.,67097.827,70137.91,.,.,71872.339,.,76205.405,.,.,69674.025,58283.889,70599.715,.,64335.509,65491.415,65835.458,68708.541,72454.78,.,6.14,6.14,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,1,"D",.,"A","0","D","02","12","D",.,"A",.,"A",.,"A","1","D"
123352,.,"A",.,"A",.,"A",61,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",250,"D",0,"D",0,"D",0,"D",6356,"D",7104,"D",35398.899,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0787302,"D",.,"A",.,"A",0,"D",87,"D",20,"D",130,"D",30,"D",.,"A","3","D",0,"D",7104,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",7104,"D",0,"D",0,"D",748,"D","01",,"A","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","16","01","1998",998,"D","1","D",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,.,.,74522.234,.,66139.152,79010.848,80729.183,.,.,.,.,.,65554.594,.,.,.,66719.688,82084.499,.,64781.273,.,65980.794,59995.447,.,67097.827,70137.91,.,.,71872.339,.,76205.405,.,.,69674.025,58283.889,70599.715,.,64335.509,65491.415,65835.458,68708.541,72454.78,.,14.42999,14.42999,0,4.65999,0,0,2.01,0,0,0,3.18,0,0,0,0,0,0,4.58,0,0,0,0,0,4.85,6.68,0,0,0,1,"D",.,"A","0","D","02","12","D",.,"A",.,"A",.,"A","1","D"
123361,.,"A",.,"A",.,"A",53,"D",52,"D","1","1","D","01","D",.,"C","1","D",100000,"D","12","D","12","D","1","D",,"A",2,"D","1","D",0,"D",,"A",3500,"D",0,"D",0,"D",0,"D",109075,"D",104700,"D",47430.742,0,"D",5691,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",100000,"D",60,"D",.,"A",0.9378397,"D",.,"A",.,"C",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",1,"D",4700,"D",6530,"T",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-4375,"D","01","11","D","3",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",875,"D","06","02","1998",.,"A","1","D",4700,"D",2,"D","1","D",2,.,"A",,"A","1","D",36,"D",0,"D",.,"A",.,83548.631,137146.834,80164.898,77004.588,90470.725,.,.,.,107877.413,.,87495.515,113001.074,65311.456,.,.,.,.,.,98111.51,.,.,.,115342.286,105917.674,.,100401.547,.,78422.433,113516.325,.,75720.046,98822.018,.,.,104401.202,.,75381.85,.,.,113444.854,129006.299,84114.126,.,106.00001,106.00001,5.62783,10.03129,9.74529,0,11.7516,4.01678,0,0,1.93223,6.77061,3.87277,2.533,5.42652,1.65139,3.61402,11.40808,5.21789,22.40071,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","09","22","D",.,"A",.,"A",.,"A","2","D"
123362,.,"A",.,"A",.,"A",53,"D",52,"D","1","1","D","01","D",.,"C","1","D",100000,"D","12","D","12","D","1","D",,"A",2,"D","1","D",0,"D",,"A",3500,"D",0,"D",0,"D",0,"D",109075,"D",104700,"D",47430.742,0,"D",5691,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",100000,"D",60,"D",.,"A",0.9384396,"D",.,"A",.,"C",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",1,"D",4700,"D",6530,"T",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-4375,"D","01","11","D","3",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",875,"D","13","02","1998",.,"A","1","D",4700,"D",2,"D","2","D",2,.,"A",,"A","1","D",36,"D",0,"D",.,"A",.,83548.631,137146.834,80164.898,77004.588,90470.725,.,.,.,107877.413,.,87495.515,113001.074,65311.456,.,.,.,.,.,98111.51,.,.,.,115342.286,105917.674,.,100401.547,.,78422.433,113516.325,.,75720.046,98822.018,.,.,104401.202,.,75381.85,.,.,113444.854,129006.299,84114.126,.,105.99999,105.99999,2.82135,6.86706,3.46708,4.73463,12.03349,8.60857,0,1.26789,3.20136,9.02542,5.92023,5.19281,2.1599,3.71672,3.70071,12.34412,4.69285,16.2458,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","09","22","D",.,"A",.,"A",.,"A","2","D"
123371,.,"A",.,"A",.,"A",26,"D",.,"D","1","4","D","01","D",600,"D","4","D",79000,"D","15","D",,"A","3","D",,"A",2,"D","9","D",0,"D",,"A",1500,"D",0,"D",8432,"D",5033,"D",70639,"D",81100,"D",41743.62,2575,"D",6044,"D",6525,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3589,"D",0,"D",79000,"D",60,"D",.,"A",0.8761116,"D",.,"A",500,"D",0,"D",261,"D",60,"D",304,"D",70,"D",.,"A","5","D",2,"D",2100,"D",100,"D",,"A","1","D",,"A",.,"A",300,"D",.,"A",.,"A",.,"A",0,"D",0,"D",10461,"D","01","04","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",300,"D","1","D",,"A","1",.,"A",60,"D","24","03","1998",.,"A",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,.,85581.409,.,.,.,82219.039,71075.446,.,74217.889,.,66288.509,103811.01,.,78149.162,97712.535,.,.,94719.472,.,83459.22,.,.,89288.823,75085.2,78141.165,.,73776.847,108197.979,66967.865,81143.481,101987.269,.,.,.,91221.674,.,61223.55,85111.039,78159.497,.,144.94998,81.35998,4.48,15.59,0,0,0,5.28,0,0,0,10.95,2.32,9.95421,0,1.36201,2.60377,6.32,5.58,16.91999,63.59,26.15,0,3.16,23.82,15,9.76,3.53,1,"D",.,"A","0","D","09","39","D",.,"A",1000,"D",.,"A","2","D"
123372,.,"A",.,"A",.,"A",26,"D",.,"D","1","4","D","01","D",600,"D","4","D",79000,"D","15","D",,"A","3","D",,"A",2,"D","9","D",0,"D",,"A",1500,"D",0,"D",8432,"D",5033,"D",70639,"D",81100,"D",41743.62,2575,"D",6044,"D",6525,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3589,"D",0,"D",79000,"D",60,"D",.,"A",0.8766396,"D",.,"A",500,"D",0,"D",261,"D",60,"D",304,"D",70,"D",.,"A","5","D",2,"D",2100,"D",100,"D",,"A","1","D",,"A",.,"A",300,"D",.,"A",.,"A",.,"A",0,"D",0,"D",10461,"D","01","04","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",300,"D","1","D",,"A","1",.,"A",60,"D","31","03","1998",.,"A",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,.,85581.409,.,.,.,82219.039,71075.446,.,74217.889,.,66288.509,103811.01,.,78149.162,97712.535,.,.,94719.472,.,83459.22,.,.,89288.823,75085.2,78141.165,.,73776.847,108197.979,66967.865,81143.481,101987.269,.,.,.,91221.674,.,61223.55,85111.039,78159.497,.,159.12997,61.62,4.64,2.1,0,0,0,3.17,0,0,0,2.53,2.91,3.16,2.53,0,9.54,2.52,0,28.52,97.50997,24.3,0,0,3.16,0,6.33,9.51,1,"D",.,"A","0","D","09","39","D",.,"A",1000,"D",.,"A","2","D"
123381,.,"A",.,"A",.,"A",55,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6588,"D",6588,"D",37675.829,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6588,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0665921,"D",.,"A",.,"C",0,"D",78,"D",18,"D",87,"D",20,"D",.,"A","2","D",0,"D",6588,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01",,"A","1",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","01","04","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","3","D",,"A",0,"D",.,"A",.,"A",75462.576,86570.765,.,72760.646,.,.,85006.076,.,.,79981.731,60017.279,.,70742.629,.,68729.427,82883.098,.,.,.,73721.779,.,.,.,.,.,70820.062,76311.711,64638.249,.,81043.298,.,.,.,89322.132,72231.353,49414.011,73149.535,84847.816,.,67321.139,60253.63,65759.041,.,.,42.76999,42.76999,5.54425,5.25215,0,0,0,0,0,0,1.90353,2.24619,4.73921,3.49396,1.6956,1.94888,4.62777,3.95673,2.49557,4.86615,0,0,0,0,0,0,0,24.99,1,"D",.,"A","0","D","02","24","D",.,"A",.,"A",.,"A","1","D"
123382,.,"A",.,"A",.,"A",55,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6588,"D",6588,"D",37675.829,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6588,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0670686,"D",.,"A",.,"C",0,"D",78,"D",18,"D",87,"D",20,"D",.,"A","2","D",0,"D",6588,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01",,"A","1",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","08","04","1998",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","3","D",,"A",0,"D",.,"A",.,"A",75462.576,86570.765,.,72760.646,.,.,85006.076,.,.,79981.731,60017.279,.,70742.629,.,68729.427,82883.098,.,.,.,73721.779,.,.,.,.,.,70820.062,76311.711,64638.249,.,81043.298,.,.,.,89322.132,72231.353,49414.011,73149.535,84847.816,.,67321.139,60253.63,65759.041,.,.,48.47995,48.47995,2.75268,3.91621,7.4432,6.42994,0,0,0,0,4.08145,2.34993,3.94412,1.42585,3.14865,2.6736,0,4.13947,0,6.17485,0,0,17.42,0,0,0,0,0,1,"D",.,"A","0","D","02","24","D",.,"A",.,"A",.,"A","1","D"
123391,.,"A",.,"A",250,"D",36,"D",41,"D","1","1","D","01","D",.,"A","2","D",62000,"D","14","D","13","D","1","D","1","D",3,"D","3","D",0,"D",,"A",12084,"T",0,"D",2467,"D",0,"D",69800,"D",62000,"D",19969.088,0,"D",4744,"D",3006,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2467,"D",0,"D",62000,"D",45,"D",50,"D",0.7888791,"D",.,"A",.,"A",0,"D",413,"D",95,"D",500,"D",115,"D",.,"A","1","D",2,"D",0,"D",6530,"T","11","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-7800,"D","01","06","D","1",.,"A","2","D","2","D","2","D","2","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",900,"D","27","03","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",32948.469,.,46002.588,53094.683,32948.469,.,.,32948.469,.,43959.73,.,.,35189.437,.,.,32948.469,32948.469,.,32948.469,.,75609.871,32948.469,.,.,.,46847.265,.,.,.,.,.,44306.319,44348.922,50401.248,.,32948.469,.,.,.,32948.469,32948.469,32948.469,88885.272,54959.952,71.92999,12.18,0,2.37,0,0,0,0,0,0,0,0.59,0,0,0,0,3.98,0,0,5.24,59.74999,0,9.08105,3.20723,9.11335,0,0,26.59837,1,"D",.,"A","3","D","08","26","D",.,"A",.,"A",.,"A","2","D"
123392,.,"A",.,"A",250,"D",36,"D",41,"D","1","1","D","01","D",.,"A","2","D",62000,"D","14","D","13","D","1","D","1","D",3,"D","3","D",0,"D",,"A",12084,"T",0,"D",2467,"D",0,"D",69800,"D",62000,"D",19969.088,0,"D",4744,"D",3006,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2467,"D",0,"D",62000,"D",45,"D",50,"D",0.7891317,"D",.,"A",.,"A",0,"D",413,"D",95,"D",500,"D",115,"D",.,"A","1","D",2,"D",0,"D",6530,"T","11","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-7800,"D","01","06","D","1",.,"A","2","D","2","D","2","D","2","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",900,"D","03","04","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",32948.469,.,46002.588,53094.683,32948.469,.,.,32948.469,.,43959.73,.,.,35189.437,.,.,32948.469,32948.469,.,32948.469,.,75609.871,32948.469,.,.,.,46847.265,.,.,.,.,.,44306.319,44348.922,50401.248,.,32948.469,.,.,.,32948.469,32948.469,32948.469,88885.272,54959.952,135.12999,25,0,1.86417,3.49182,0,0,0,0,1.27694,0,2.86041,0,2.61227,2.17531,0,2.08039,2.34034,1.95571,4.34264,110.12999,0,10.8,0,0,5,0,61.84551,1,"D",.,"A","3","D","08","26","D",.,"A",.,"A",.,"A","2","D"
123401,.,"A",.,"A",.,"A",44,"D",.,"D","1","4","D","01","D",.,"A","1","D",18600,"D","12","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",3000,"D",0,"D",0,"D",0,"D",26400,"D",23400,"D",72586.178,0,"D",1423,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18600,"D",40,"D",.,"A",0.3801487,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","3","D",1,"D",4800,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-3000,"D","01","04","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","08","02","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,139337.914,.,.,.,125713.646,.,173534.339,154922.445,129374.256,.,.,.,.,.,144112.393,.,.,.,144280.707,150696.814,.,142939.18,.,135316.144,133434.444,.,149641.348,134621.701,.,.,147048.237,.,145291.755,.,.,163048.218,157889.326,125193.13,.,140192.348,142145.1,163105.686,136612.911,77.64749,49.00999,5.4,0,1.17,0,0,2.16,0,1.2,2.54,10.37,0,0,0,0,8.37,3.29,0,14.50999,28.6375,1.3325,0,2.07,0,0,138.13,4.78,1,"D",.,"A","0","D","05","48","D",4800,"D",.,"A",.,"A","2","D"
123402,.,"A",.,"A",.,"A",44,"D",.,"D","1","4","D","01","D",.,"A","1","D",18600,"D","12","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",3000,"D",0,"D",0,"D",0,"D",26400,"D",23400,"D",72586.178,0,"D",1423,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18600,"D",40,"D",.,"A",0.3810669,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","3","D",1,"D",4800,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-3000,"D","01","04","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","15","02","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,139337.914,.,.,.,125713.646,.,173534.339,154922.445,129374.256,.,.,.,.,.,144112.393,.,.,.,144280.707,150696.814,.,142939.18,.,135316.144,133434.444,.,149641.348,134621.701,.,.,147048.237,.,145291.755,.,.,163048.218,157889.326,125193.13,.,140192.348,142145.1,163105.686,136612.911,106.1,52.67,0,5.5,5.69,0,0,0,0,0,2.33,9.86,0,0,0,0,9.3,9.64,0,10.35,53.43,0,0,0,0,0,0,5.48,1,"D",.,"A","0","D","05","48","D",4800,"D",.,"A",.,"A","2","D"
