"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
59922,.,"A",.,"A",.,"A",47,"D",46,"D","2","1","D","01","D",.,"A","3","D",1800,"D","15","D","15","D","1","D","4","D",5,"D","4","D",0,"D",,"A",800,"D",0,"D",0,"D",0,"D",3400,"D",1800,"D",40260.613,0,"D",138,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",1800,"D",50,"D",8,"D",.,"A",.,"A",.,"B",0,"D",587,"D",135,"D",652,"D",150,"D",.,"A","1","D",3,"D",0,"D",.,"B","02","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",-1600,"D","01","04","D","5",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","2",.,"A",800,"D","07","04","1997",.,"A","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",52,"D",36,"D",.,"A",72276.884,.,84393.666,.,.,.,.,.,88105.77,116139.421,76369.095,.,60341.098,.,.,.,85322.86,87653.147,70538.574,59719.148,72613.299,.,74018.292,86798.368,78529.943,.,.,54472.977,.,82306.24,.,.,66669.346,.,.,78230.967,55221.667,.,83727.636,.,91019.264,60224.389,.,.,99.79998,93.79997,4.51,3.64,17.34,0,15.67,8.3,0,0,5.57,8.14,4.70999,8.85999,0.92,1.12,2.78,1.03999,0,11.2,6.00001,0,0,13.4,14.06999,0,0,4.55,1,"D",.,"A","6","D","10",,"T",.,"A",.,"A",.,"A",,"A"
59972,.,"A",.,"A",.,"A",51,"D",50,"D","1","4","D","01","D",.,"A","2","D",39000,"D","13","D","13","D","1","D","3","D",4,"D","5","D",0,"D",,"A",.,"A",0,"D",3161,"D",0,"D",34769,"D",39000,"D",27118.098,0,"D",2984,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1070,"D",0,"D",39000,"D",60,"D",40,"D",0.6206922,"D",.,"A",.,"A",0,"D",326,"D",75,"D",609,"D",140,"D",.,"A","1","D",2,"D",0,"D",250,"D","04","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",4231,"D","01","04","D","2",.,"A","1","D","2","D","3","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","06","04","1997",.,"A",,"A",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",36,"D",52,"D",.,"A",.,47672.039,.,.,50635.095,50739.186,46608.878,.,50434.711,61683.702,62062.351,61475.92,52711.639,.,.,.,51390.816,.,71761.296,52144.782,60657.999,.,.,.,.,.,54163.643,.,.,.,58475.378,56007.108,.,67940.156,.,49625.191,54743.229,.,48235.265,39449.102,.,.,73263.076,.,190.98998,145.46998,7.69,10.49999,11.15,2,0,6.6,0,1.7,4.26,5.48,16.64,5.83999,6.99,0,6.01,30.03,6.04,24.54,45.52,5.28,7.42,10.54,5.14101,0,120.43153,18.76899,1,"D",.,"A","0","D","06","04","D",.,"A",.,"A",.,"A","2","D"
60092,.,"A",.,"A",.,"A",72,"D",.,"D","1","2","D","01","D",.,"A","7","D",0,"D","10","D",,"A",,"A",,"A",2,"D","9","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",526,"D",526,"D",32600.834,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","3","D",1,"D",526,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","3","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","03","04","1997",.,"A","1","D",.,"A",1,"D","2","D",1,.,"A","2","D",,"A",0,"D",.,"A",.,"A",70142.878,.,.,.,.,62144.968,79748.921,74758.045,.,71199.941,.,.,.,58898.657,62210.789,71700.985,69389.402,65495.485,.,68242.191,59353.123,69970.167,.,.,68894.253,.,64300.277,.,.,62200.554,.,.,67818.753,65084,.,66359.827,.,58330.383,58224.345,.,.,.,59258.343,.,52.93994,40.98994,4.19998,3.58,0,1.68,1.68,6.37,0,1.68,2.53,1.15,1.58999,4.63997,3.15,0,1.68,5.59,1.47,0,11.95,0,0,0,12.62,0,0,12.22,1,"D",.,"A","7","D","10","48","D",.,"A",.,"A",.,"A",,"A"
60212,.,"B",.,"A",.,"B",42,"D",37,"D","2","1","D","01","D",.,"A","2","D",40200,"D","13","D","12","D","5","D","1","D",4,"D","3","D",33200,"D",,"A",.,"A",0,"D",523,"D",0,"D",38627,"D",40200,"D",45504.186,0,"D",5616,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1050,"D",0,"D",7000,"D",40,"D",20,"D",0.6444796,"D",.,"A",.,"A",0,"D",239,"D",55,"D",283,"D",65,"D",.,"A","1","D",2,"D",0,"D",.,"A","10","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",1573,"D","01","06","D","5",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","03","04","1997",.,"B","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",36,"D",.,"A",.,95544.577,86625.416,.,.,.,.,.,81574.35,.,.,.,86922.881,71427.549,.,75579.596,.,86108.952,78834.579,.,79565.632,79663.733,.,.,77932.945,.,80525.881,.,.,86317.291,84161.74,87563.636,.,93369.227,92263.611,84004.897,82820.181,82757.263,.,.,.,71523.444,.,101495.454,61.85999,46.12999,0,4.77,0,0,2.31,0,0,1.35,2.38,19.24,0,0,4.81,2.46,1,3.33999,0,4.47,15.73,43.14997,30.34,0,0,0,0.72,0,1,"D",.,"A","4","D","07",,"T",.,"A",.,"A",.,"A","2","D"
60422,.,"A",.,"A",.,"A",72,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","15","D",,"A",,"A",,"A",2,"D","9","D",0,"D","2","D",.,"A",0,"D",0,"D",0,"D",14110,"D",14110,"D",42050.576,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",6,"D",12910,"D",0,"D",1200,"D",0,"D",.,"A",.,"A",0.2341727,"D",.,"A",.,"A",0,"D",109,"D",25,"D",130,"D",30,"D",.,"A","3","D",0,"D",14110,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","1",.,"A",,"A","1","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","04","04","1997",.,"A",,"A",.,"A",1,"D","2","D",1,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,85331.106,75202.228,95335.696,.,82880.781,94931.19,86643.941,95969.387,78283.034,.,.,.,75010.508,.,84367.034,80222.549,71022.104,.,.,.,.,.,78194.122,.,.,.,84223.736,90463.602,.,70946.234,.,93600.962,88918.762,.,86191.837,77897.416,.,.,81225.09,.,93823.827,.,.,34.63,7.3,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,4,27.33,0,55.75997,0,0,0,2.14,0,1,"D",.,"A","7","D","03","06","D",.,"A",.,"A",.,"A","2","D"
60652,.,"A",.,"A",.,"A",53,"D",.,"D","1","1","D","01","D",.,"A","4","D",32900,"D","13","D",,"A","2","D",,"A",4,"D","9","D",0,"D","1","D",1200,"D",0,"D",3121,"D",650,"D",38126,"D",41870,"D",54877.624,0,"D",2517,"D",0,"D",.,"A",0,"D",160,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","04031997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",1040,"D",0,"D",32900,"D",40,"D",.,"A",0.6530595,"D",.,"A",.,"A",1920,"D",370,"D",85,"D",544,"D",125,"D",.,"A","3","D",2,"D",8970,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",3744,"D","01","04","D","3",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",303,"D","01","04","1997",1086,"D","1","D",.,"A",1,"D","2","D",1,7050,"D",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,143180.584,.,103555.731,218332.476,62962.632,.,.,.,.,.,87676.109,.,.,.,152493.591,68816.151,.,200154.263,.,103289.152,70832.283,.,98698.6,89851.864,.,.,91274.173,.,146905.513,.,.,114004.472,57330.202,107805.253,.,124997.513,95014.744,104983.047,149110.592,117038.831,14.35,8.1,3.85,1.34,0,0,0,0,0,0,2.39,0,0,0,0,0,0.52,0,0,0,6.25,0,0,0,0,0,0,0,1,"D",.,"A","7","D","07","51","D",.,"A",.,"A",.,"A","2","D"
60982,220,"D",363,"D",.,"A",27,"D",.,"D","2","4","D","01","D",.,"A","1","D",26500,"D","17","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",25959,"D",26550,"D",63641.162,0,"D",2027,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",26500,"D",50,"D",.,"A",0.4407012,"D",.,"A",50,"D",0,"D",152,"D",35,"D",217,"D",50,"D",.,"A","4","D",1,"D",50,"D",175,"D",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",591,"D","01","03","D","5",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","2",.,"A",117,"D","03","04","1997",125,"D",,"A",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",127823.915,.,132344.017,.,.,.,.,.,146277.87,117396.647,106550.107,.,105848.247,.,.,.,105969.142,106723.853,114372.169,127650.528,125447.982,.,121701.025,116060.483,131007.823,.,.,115884.444,.,111180.806,.,.,124543.368,.,.,116389.742,125293.338,.,130999.125,.,120629.234,133048.019,.,.,80.82,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,78.53,0,0,0,0,0,0,0,1,"D",.,"A","0","D","05",,"T",.,"A",.,"A",.,"A","2","D"
61172,.,"A",.,"A",.,"A",62,"D",.,"D","1","4","D","01","D",.,"A","1","D",0,"D","13","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",32828.492,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",87,"D",20,"D",122,"D",28,"D",.,"A","5","D",1,"D",0,"D",.,"B",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","08","D","3",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","06","04","1997",.,"A",,"A",.,"A",.,"A","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",60790.844,69161.548,.,.,71075.583,.,60232.139,.,.,56816.85,.,.,61511.472,71986.785,.,61602.101,.,57989.969,65926.054,.,.,.,63581.795,.,.,.,.,.,67528.36,58863.618,69024.9,.,67221.616,.,.,.,74111.103,72199.121,67275.97,63068.115,57491.673,.,64447.331,67722.185,25.77,25.77,0,4.57,5.37,0,2.35,0,1.94,0,0,2.54,0,0,0,0,0.79,0,2.65,5.56,0,0,0,0,0,0,2.76,8.13,1,"D",.,"A","0","D","10","25","D",.,"A",.,"A",.,"A",,"A"
61272,.,"A",.,"A",.,"A",36,"D",39,"D","2","1","D","01","D",.,"A","2","D",41500,"D","12","D","12","D","1","D","1","D",4,"D","3","D",0,"D","2","D",200,"D",0,"D",0,"D",0,"D",42175,"D",42125,"D",55238.083,0,"D",3175,"D",4900,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41500,"D",40,"D",40,"D",0.656512,"D",.,"A",25,"D",0,"D",304,"D",70,"D",435,"D",100,"D",.,"A","1","D",2,"D",625,"D",.,"A","04","D","4","D","1","D",.,"A",0,"D",.,"A",600,"D",.,"A",2,"D",0,"D",-50,"D","01","11","D","5",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"B","05","04","1997",150,"D","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",46,"D",50,"D",.,"A",.,118509.052,105609.174,112918.058,.,.,.,.,.,119811.219,.,.,.,79657.146,119464.282,.,129695.303,.,102828.975,129491.467,.,102139.495,117369.865,.,.,124478.461,.,109953.079,.,.,107668.689,108513.484,111510.145,.,113039.954,98982.422,108477.411,92494.171,110768.511,.,.,.,130548.406,.,141.22,74.22,3.12,10.2,4.99,7.29,3.31,4.32,0,1.34,9.06,7.69,2.08,4.45,1.86,2.18,3.19,0,9.14,0,67,0,0,0,23.34,10,0,20.84,1,"D",.,"A","5","D","07",,"T",.,"A",.,"A",.,"A","2","D"
61282,.,"A",.,"A",.,"A",25,"D",.,"D","1","5","D","01","D",.,"A","1","D",0,"D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"B",0,"D",0,"D",0,"D",0,"D",0,"D",26078.594,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","5","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","07","D","2",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","06","04","1997",.,"A",,"A",.,"A",.,"A","2","D",1,.,"A",,"A",,"A",18,"D",.,"A",.,"A",.,59775.026,.,55830.816,.,53432.132,46670.227,.,60202.962,45455.109,.,.,44568.851,.,48171.622,.,.,43506.795,49340.587,52191.997,.,47729.271,49943.381,48772.547,55682.586,55164.897,.,.,.,44605.166,.,55013.417,52559.141,61026.817,.,.,.,.,.,54439.272,.,.,.,54944.203,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,10.7,0,0,0,1,"D",.,"A","0","D","10","42","D",.,"A",.,"A",.,"A",,"A"
61442,.,"A",.,"A",.,"A",38,"D",33,"D","1","1","D","05","D",.,"A","1","D",0,"D","13","D","12","D","1","D",,"A",6,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",-52,"D",0,"D",32121.447,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",45,"D",.,"A",.,"A",.,"A",.,"B",0,"D",413,"D",95,"D",544,"D",125,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",52,"D","01","11","D","4",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","03","04","1997",52,"D","1","D",.,"A",3,"D","2","D",1,.,"A",,"A","2","D",52,"D",0,"D",.,"A",43882.293,.,52328.603,63788.959,43882.293,.,49039.078,.,.,.,83838.541,92483.999,43882.293,68486.384,56751.495,.,67885.963,59087.073,43882.293,.,.,65905.088,.,57506.326,.,.,102334.446,.,.,73211.398,45056.058,.,43882.293,.,69546.343,74490.77,.,.,.,87939.655,.,.,.,.,115.63987,105.25987,6.46,8.58999,13.67,1.67,3.65,0,0,2.32,4.74999,6.59999,5.59,11.75,2.72998,8.21,5.24,10.36995,3.25,10.40997,10.38,0,0,9.27999,6.51,0,0,17.79,1,"D",.,"A","4","D","10","01","D",.,"A",.,"A",.,"A",,"A"
61572,.,"A",.,"A",.,"A",38,"D",.,"D","2","2","D","01","D",.,"A","7","D",14000,"D","13","D",,"A",,"A",,"A",5,"D","9","D",12000,"D",,"A",.,"A",0,"D",0,"D",0,"D",14000,"D",14000,"D",88803.989,0,"D",1989,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",2000,"D",.,"A",.,"A",0.2316,"D",.,"A",.,"A",0,"D",544,"D",125,"D",544,"D",125,"D",.,"A","3","D",4,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","01",,"A","5",.,"A",,"A","2","D","3","D","2","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","04","04","1997",.,"A","1","D",.,"A",6,"D","2","D",1,.,"A","2","D",,"A",0,"D",.,"A",.,"A",216361.404,.,.,.,188965.181,185641.931,157851.685,217414.829,174359.427,.,171349.364,184570.33,197778.166,.,.,141279.853,.,179620.338,.,.,171933.042,.,.,235738.794,148272.576,.,135657.494,.,183530.799,179920.404,.,.,.,139311.728,.,.,.,.,.,188728.371,245524.87,147618.48,.,200952.75,126.07999,38.52999,13.96,6.69,0,0,3.38,0,0,0,8.36,0,1.26999,0,0,0,0,1.69,1,2.18,87.55,0,46.31,0,7.24,0,7.45,1.27999,1,"D",.,"A","6","D","03",,"T",.,"A",.,"A",.,"A","1","D"
61712,.,"A",.,"A",.,"A",40,"D",38,"D","1","2","D","01","D",.,"A","2","D",45000,"D","12","D","12","D","1","D","1","D",5,"D","3","D",0,"D",,"A",1200,"D",0,"D",3214,"D",0,"D",41486,"D",45000,"D",19030.331,0,"D",3443,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1500,"D",0,"D",45000,"D",45,"D",25,"D",0.6758949,"D",.,"A",.,"A",0,"D",565,"D",130,"D",870,"D",200,"D",.,"A","1","D",2,"D",0,"D",.,"A","07","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",3514,"D","01","12","D","2",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","05","04","1997",.,"A","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,31249.975,.,32364.284,.,39381.045,35864.522,.,42071.313,39496.965,.,.,38016.248,.,31248.563,.,.,37117.733,41958.899,36704.194,.,41125.599,44331.96,41606.64,41606.478,34090.931,.,.,.,37137.376,.,45881.912,34913.305,28077.923,.,.,.,.,.,33615.755,.,.,.,40445.629,145.61999,109.81999,3,20.43,6.12,1.98,9.56,1.99,0,0,0,8.69,0,1.58,3.68,0.67,1.94,11.93999,4.2,34.04,35.8,13.3,35.93,4.25,0,0,1.99,6.37,1,"D",.,"A","4","D","07","42","D",.,"A",.,"A",.,"A","2","D"
61902,.,"A",.,"A",.,"A",55,"D",58,"D","1","4","D","01","D",.,"A","7","D",62000,"D","11","D","11","D",,"A",,"A",4,"D","4","D",0,"D","2","D",.,"A",0,"D",6223,"D",0,"D",79533,"D",87000,"D",26194.248,0,"D",4744,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1244,"D",0,"D",62000,"D",.,"A",.,"A",0.9013312,"D",.,"A",.,"A",0,"D",413,"D",95,"D",544,"D",125,"D",.,"A","1","D",2,"D",25000,"D",.,"A",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",7467,"D","01",,"A","2",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","01","04","1997",.,"A",,"A",.,"A",2,"D","2","D",1,.,"A","1","D","1","D",0,"D",0,"D",25000,"D",57821.027,.,38382.348,.,51860.316,49733.429,.,.,.,47388.459,.,.,.,.,.,39901.311,46706.239,49020.901,.,49356.945,.,.,.,54883.773,55405.696,66801.216,63294.718,46291.354,.,48569.427,48818.053,51091.554,.,.,52826.298,.,60545.008,.,.,45328.252,.,.,52909.873,52763.55,74.34,61.34,6.58,3,10,6,6,7,0,1.39,1.89,6,2,0,0,5.5,3.98,0,2,0,13,0,8.58,14,0,0,0,0,1,"D",.,"A","7","D","09","06","D",.,"A",.,"A",.,"A","2","D"
62002,.,"A",.,"A",.,"A",40,"D",.,"D","1","1","D","01","D",.,"A","1","D",0,"D","11","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"B",0,"D",0,"D",0,"D",0,"D",0,"D",26474.639,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"B",0,"D",157,"D",36,"D",174,"D",40,"D",.,"A","3","D",1,"D",0,"D",500,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","11","D","3",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"B","03","04","1997",.,"A","1","D",.,"A",9,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",52497.508,59872.286,58283.984,57396.706,59661.701,.,53673.815,60103.9,51435.368,.,.,51383.232,.,49827.308,.,.,49475.382,.,.,59201.492,45832.806,.,55146.134,.,47767.452,56705.05,.,.,.,48642.42,.,.,.,.,.,47010.32,57136.734,51862.905,.,55445.797,.,.,.,51322.243,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.98,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","39","D",.,"A",.,"A",.,"A",,"A"
