"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
146292,.,"C",.,"A",.,"C",41,"D",40,"D","1","1","D","01","D",.,"A","1","D",125000,"D","12","D","12","D","1","D",,"A",5,"D","4","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",125000,"D",125000,"D",32524.91,0,"D",8546,"T",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",125000,"D",60,"D",.,"A",0.9737144,"D",.,"A",.,"C",0,"D",1470,"D",338,"D",1522,"D",350,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","03","D","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","23","05","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",.,.,.,97496.825,.,.,.,53209.762,34130.522,.,46252.206,.,44146.394,80430.505,.,57884.81,122870.172,.,.,86144.427,.,89539.87,.,.,51090.399,106209.102,35109.031,.,34130.522,42237.303,71052.364,76054.806,104133.489,.,.,.,78677.94,.,78937.632,65733.19,68092.704,.,.,.,103.91,63.06,8.46,4.24,13.22,0,3.62,13,0,0,5.92,0,0,0,0,0,0,9.55,2.63,2.42,40.85,0,0,0,3.7,0,0,0,1,"D",.,"A","6","D","09","27","D",.,"A",.,"A",.,"A","2","D"
146301,.,"A",.,"A",.,"A",32,"D",.,"D","1","4","D","05","D",.,"A","1","D",6000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",9600,"D",9600,"D",45699.771,0,"D",459,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",6000,"D",40,"D",.,"A",0.1502764,"D",.,"A",.,"A",0,"D",217,"D",50,"D",326,"D",75,"D",.,"A","3","D",1,"D",3600,"D",136,"D",,"A","4","D",,"A",.,"A",0,"D",.,"B",.,"A",.,"A",0,"D",0,"D",0,"D","01","05","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","26","05","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",12,"D",.,"A",.,"A",.,104285.73,.,106715.923,88691.355,84581.838,.,.,.,.,.,93828.976,.,.,.,83103.131,97922.455,.,93278.267,.,93687.077,88166.376,.,83250.494,83374.533,.,.,94621.052,.,95800.333,.,.,92760.437,98286.069,89711.272,.,104372.712,95723.457,95645.811,90450.503,87238.998,.,.,.,40.61001,40.61001,4.0914,2.18928,5.8369,0,2.15956,4.36266,0,0,1.97215,2.83092,2.94989,3.71044,0,0,2.05894,0,0,8.44787,0,0,0,0,0,18,0,0,2,"D",18,"D","0","D","02","48","D",3600,"D",.,"A",.,"A","2","D"
146302,.,"A",.,"A",.,"A",32,"D",.,"D","1","4","D","05","D",.,"A","1","D",6000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",9600,"D",9600,"D",45699.771,0,"D",459,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",6000,"D",40,"D",.,"A",0.1508531,"D",.,"A",.,"A",0,"D",217,"D",50,"D",326,"D",75,"D",.,"A","3","D",1,"D",3600,"D",136,"D",,"A","4","D",,"A",.,"A",0,"D",.,"B",.,"A",.,"A",0,"D",0,"D",0,"D","01","05","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","02","06","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",12,"D",.,"A",.,"A",.,104285.73,.,106715.923,88691.355,84581.838,.,.,.,.,.,93828.976,.,.,.,83103.131,97922.455,.,93278.267,.,93687.077,88166.376,.,83250.494,83374.533,.,.,94621.052,.,95800.333,.,.,92760.437,98286.069,89711.272,.,104372.712,95723.457,95645.811,90450.503,87238.998,.,.,.,26.97998,26.97998,1.30528,2.36425,0,0,0,8.08991,0,0,2.54,0,0,1.07053,4.17353,2.53113,3.52631,0,0,1.37904,0,21.25,22.31,11.23,0,0,0,0,2,"D",18,"D","0","D","02","48","D",3600,"D",.,"A",.,"A","2","D"
146311,.,"A",.,"A",.,"A",47,"D",48,"D","1","4","D","01","D",.,"A","2","D",0,"D","15","D","15","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",34198.302,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",2,"D",45,"D",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","1","D",2,"D",0,"D",.,"A","06","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","02","D","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","05","05","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,68851.812,.,71437.268,70612.488,62356.429,.,.,.,.,.,58571.572,.,.,.,80423.603,47791.689,.,72685.107,.,55983.455,59745.77,.,58358.483,74572.152,.,.,78522.181,.,80606.568,.,.,60603.625,82373.705,70521.779,.,89810.745,63532.333,58291.993,52684.055,70588.949,.,.,202.39997,61.58999,5.92,20.67,0,0,0,0,0,0,0,4.56,0,0,1.02999,0,3.1,11.42,2.8,12.09,140.80998,0,0,2.36,0,0,0,10.65,1,"D",.,"A","4","D","10","13","D",.,"A",.,"A",.,"A",,"A"
146312,.,"A",.,"A",.,"A",47,"D",48,"D","1","4","D","01","D",.,"A","2","D",0,"D","15","D","15","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",34198.302,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",2,"D",45,"D",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","1","D",2,"D",0,"D",.,"A","06","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","02","D","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","12","05","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,68851.812,.,71437.268,70612.488,62356.429,.,.,.,.,.,58571.572,.,.,.,80423.603,47791.689,.,72685.107,.,55983.455,59745.77,.,58358.483,74572.152,.,.,78522.181,.,80606.568,.,.,60603.625,82373.705,70521.779,.,89810.745,63532.333,58291.993,52684.055,70588.949,.,.,189.13998,69.93999,4.16,12.96,0,0,6.48,2.61,0,0,1.02999,4.83,2.92,0,4.67,0,5.63,4.31,1.55,18.79,119.19999,0,0,0,4.71,0,0,0,1,"D",.,"A","4","D","10","13","D",.,"A",.,"A",.,"A",,"A"
146321,.,"C",.,"A",.,"A",61,"D",56,"D","1","2","D","01","D",.,"C","1","D",75000,"D","13","D","15","D","1","D",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",75000,"D",75000,"D",31867.647,0,"D",5328,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",75000,"D",50,"D",.,"A",0.8631861,"D",.,"A",.,"C",0,"D",.,"B",.,"B",.,"B",.,"B",.,"C","1","D",1,"D",0,"D",.,"C",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","03","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","18","06","1998",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",63870.738,.,.,.,.,63712.677,72605.964,74823.931,.,51948.276,.,.,.,70880.511,64432.817,60334.044,68414.405,51176.967,.,70796.699,54806.128,65719.913,.,.,62369.836,.,54949.809,.,.,66346.027,.,.,62581.636,66235.56,.,57745.448,.,62269.324,55305.67,.,.,.,60022.164,.,91.48001,35.73,0,0,0,3.28,3.55,0,0,0,0,3.45,3.54,1.14,3.03,0,0,8.67,0.58,8.49,55.75001,0,0,0,0,0,10.07,0,1,"D",.,"A","0","D","09","48","D",.,"A",.,"A",.,"A","2","D"
146322,.,"C",.,"A",.,"A",61,"D",56,"D","1","2","D","01","D",.,"C","1","D",75000,"D","13","D","15","D","1","D",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",75000,"D",75000,"D",31867.647,0,"D",5328,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",75000,"D",50,"D",.,"A",0.8635883,"D",.,"A",.,"C",0,"D",.,"B",.,"B",.,"B",.,"B",.,"C","1","D",1,"D",0,"D",.,"C",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","03","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","25","06","1998",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",63870.738,.,.,.,.,63712.677,72605.964,74823.931,.,51948.276,.,.,.,70880.511,64432.817,60334.044,68414.405,51176.967,.,70796.699,54806.128,65719.913,.,.,62369.836,.,54949.809,.,.,66346.027,.,.,62581.636,66235.56,.,57745.448,.,62269.324,55305.67,.,.,.,60022.164,.,50.03997,29.19999,2.49,1.49,0,0,0,8.48,0,0,0,0,2.88,0.7,3.7,2.39,0,6.02,0,1.04999,20.83998,0,0,0,1.04999,39,0,10.82999,1,"D",.,"A","0","D","09","48","D",.,"A",.,"A",.,"A","2","D"
146331,.,"A",.,"A",.,"A",74,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",600,"D",0,"D",0,"D",0,"D",1068,"D",526,"D",25188.312,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",65,"D",15,"D",87,"D",20,"D",.,"A","3","D",0,"D",526,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",-542,"D","01",,"A","2",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","28","05","1998",58,"D","1","D",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",46104.462,56260.67,.,49076.888,48133.512,49949.778,.,.,52619.634,.,49017.008,.,.,51701.703,.,.,43624.424,53333.236,.,54692.982,.,50905.954,60888.617,.,.,.,50387.483,.,.,.,.,.,55460.609,47842.149,54839.008,.,51995.946,.,.,.,46004.254,49389.797,51731.247,42183.834,3.22,3.22,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0.81,0,0,0,1,"D",.,"A","0","D","10","29","D",.,"A",.,"A",.,"A",,"A"
146332,.,"A",.,"A",.,"A",74,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",600,"D",0,"D",0,"D",0,"D",1068,"D",526,"D",25188.312,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",65,"D",15,"D",87,"D",20,"D",.,"A","3","D",0,"D",526,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",-542,"D","01",,"A","2",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","04","06","1998",58,"D","1","D",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",46104.462,56260.67,.,49076.888,48133.512,49949.778,.,.,52619.634,.,49017.008,.,.,51701.703,.,.,43624.424,53333.236,.,54692.982,.,50905.954,60888.617,.,.,.,50387.483,.,.,.,.,.,55460.609,47842.149,54839.008,.,51995.946,.,.,.,46004.254,49389.797,51731.247,42183.834,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85,0,0,0,0,0,0,6.67,1,"D",.,"A","0","D","10","29","D",.,"A",.,"A",.,"A",,"A"
146341,.,"A",.,"A",.,"A",39,"D",.,"D","1","4","D","01","D",.,"A","1","D",18720,"D","13","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18720,"D",18720,"D",28698.383,0,"D",1432,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18720,"D",40,"D",.,"A",0.3286916,"D",.,"A",.,"A",0,"D",435,"D",100,"D",435,"D",100,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","11","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","16","04","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",51086.563,.,51058.446,.,.,.,49183.523,56331.493,60538.022,57394.549,52387.068,.,61211.949,60614.359,49309.864,.,.,54238.427,.,51060.453,.,.,62766.471,.,.,54068.682,49298.21,.,60207.184,.,59037.721,62959.874,.,.,.,54586.723,.,.,.,.,.,54785.798,70623.827,61666.854,44.48995,32.48995,1.05999,0.7,0,0,0,6.27,0,1.86,2.09,2.01,1.05999,6.41998,0,3.71,0.95,1.64,0,4.71999,12,0,0,0,0,0,0,2.10998,1,"D",.,"A","0","D","04","48","D",.,"A",.,"A",.,"A","2","D"
146342,.,"A",.,"A",.,"A",39,"D",.,"D","1","4","D","01","D",.,"A","1","D",18720,"D","13","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18720,"D",18720,"D",28698.383,0,"D",1432,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18720,"D",40,"D",.,"A",0.3290538,"D",.,"A",.,"A",0,"D",435,"D",100,"D",435,"D",100,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","11","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","23","04","1998",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",51086.563,.,51058.446,.,.,.,49183.523,56331.493,60538.022,57394.549,52387.068,.,61211.949,60614.359,49309.864,.,.,54238.427,.,51060.453,.,.,62766.471,.,.,54068.682,49298.21,.,60207.184,.,59037.721,62959.874,.,.,.,54586.723,.,.,.,.,.,54785.798,70623.827,61666.854,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,"D",.,"A","0","D","04","48","D",.,"A",.,"A",.,"A","2","D"
146351,600,"D",.,"A",100,"D",37,"D",33,"D","1","1","D","01","D",.,"A","2","D",105000,"D","15","D","13","D","5","D","5","D",3,"D","3","D",105000,"D",,"A",.,"A",0,"D",0,"D",0,"D",104400,"D",105100,"D",53828.054,0,"D",13901,"T",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",50,"D",60,"D",0.9564062,"D",.,"A",100,"D",0,"D",413,"D",95,"D",544,"D",125,"D",.,"A","1","D",2,"D",100,"D",.,"A","03","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",700,"D","01","10","D","1",.,"A","4","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","27","06","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,.,.,116508.744,130385.316,.,105006.184,.,98646.521,126159.639,.,110278.214,114128.859,.,.,97920.131,.,105733.2,.,.,102037.733,112809.465,125727.709,.,95366.348,113175.424,102639.702,113814.409,110969.297,.,.,.,106618.783,.,91594.652,106088.559,110178.858,.,.,.,.,.,110878.18,32.15,19.15,3.03,2.92,0,0,0,0,0,1.3,2.82,5.05,4.03,0,0,0,0,0,0,0,13,0,2.39,0,0,0,0,0,1,"D",.,"A","5","D","09","17","D",.,"A",.,"A",.,"A","2","D"
146352,600,"D",.,"A",100,"D",37,"D",33,"D","1","1","D","01","D",.,"A","2","D",105000,"D","15","D","13","D","5","D","5","D",3,"D","3","D",105000,"D",,"A",.,"A",0,"D",0,"D",0,"D",104400,"D",105100,"D",53828.054,0,"D",13901,"T",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",50,"D",60,"D",0.9570855,"D",.,"A",100,"D",0,"D",413,"D",95,"D",544,"D",125,"D",.,"A","1","D",2,"D",100,"D",.,"A","03","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",700,"D","01","10","D","1",.,"A","4","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","04","07","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,.,.,116508.744,130385.316,.,105006.184,.,98646.521,126159.639,.,110278.214,114128.859,.,.,97920.131,.,105733.2,.,.,102037.733,112809.465,125727.709,.,95366.348,113175.424,102639.702,113814.409,110969.297,.,.,.,106618.783,.,91594.652,106088.559,110178.858,.,.,.,.,.,110878.18,316.69995,241.66993,15.27,18.79,4.43,13.00999,8.99,15,0,2.41,7.85,31.93,17.81,32.27995,0,1.6,2.62,19.15,22.24999,28.28,75.03002,23.3,5.84,30.66,9.1,50,7.06,22.91999,1,"D",.,"A","5","D","09","17","D",.,"A",.,"A",.,"A","2","D"
146361,.,"A",.,"A",.,"A",50,"D",.,"D","1","1","D","01","D",.,"A","1","D",29000,"D","13","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",245,"D",0,"D",6444,"D",0,"D",18501,"D",29000,"D",37355.871,0,"D",2219,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",4350,"D",0,"D",29000,"D",40,"D",.,"A",0.4503607,"D",.,"A",.,"A",0,"D",43,"D",10,"D",65,"D",15,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",10499,"D","01","03","D","1",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",50,"D","02","06","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",79967.038,.,.,70372.243,.,.,.,.,.,61868.829,67746.746,73546.792,.,75818.288,.,.,.,69374.663,81372.4,67814.732,93056.882,63928.198,.,75934.68,68158.609,81601.796,.,.,76525.039,.,77784.188,.,.,67607.319,.,.,79247.007,71060.145,.,62014.286,.,76883.468,73079.539,.,18.90999,18.90999,0,1.97165,0,0,0,4.25979,0,0,0,2.94141,0,0,3.92108,0,0,0,1.55615,4.25991,0,0,0,10,0,0,0,11.30021,1,"D",.,"A","0","D","05","06","D",.,"A",.,"A",.,"A","2","D"
146362,.,"A",.,"A",.,"A",50,"D",.,"D","1","1","D","01","D",.,"A","1","D",29000,"D","13","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",245,"D",0,"D",6444,"D",0,"D",18501,"D",29000,"D",37355.871,0,"D",2219,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",4350,"D",0,"D",29000,"D",40,"D",.,"A",0.4508321,"D",.,"A",.,"A",0,"D",43,"D",10,"D",65,"D",15,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",10499,"D","01","03","D","1",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",50,"D","09","06","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",79967.038,.,.,70372.243,.,.,.,.,.,61868.829,67746.746,73546.792,.,75818.288,.,.,.,69374.663,81372.4,67814.732,93056.882,63928.198,.,75934.68,68158.609,81601.796,.,.,76525.039,.,77784.188,.,.,67607.319,.,.,79247.007,71060.145,.,62014.286,.,76883.468,73079.539,.,51.44,26.44,4.19,1.09,0,0,0,0,0,0,3.85,0,1.5,3.87,0,0,0,8.56,3.38,0,25,5.35,0,10,0,0,0,0,1,"D",.,"A","0","D","05","06","D",.,"A",.,"A",.,"A","2","D"
